Title,Talks about LLMs,Rate,Evidence,Published
E4SRec: An Elegant Effective Efficient Extensible Solution of Large Language Models for Sequential Recommendation,Yes.,5.,"""However, this approach necessitates items to possess rich semantic information, often generates out-of-range results, and suffers from notably low efficiency and limited extensibility. ... Nevertheless, the incapacity of LLMs to model IDs presents a formidable challenge when seeking to leverage LLMs for personalized recommendations.""",2023-12-05T02:50:18Z
Let's Think Outside the Box: Exploring Leap-of-Thought in Large Language Models with Creative Humor Generation,Yes.,5.,"""observe the insufficient LoT ability or failures of most existing LLMs on the Oogiri game.""",2023-12-05T02:41:57Z
MUFFIN: Curating Multi-Faceted Instructions for Improving Instruction-Following,Yes.,3.,"""LLMs under Scaling-Inputs tend to be overly sensitive to inputs, leading to misinterpretation or non-compliance with instructions. Conversely, Scaling Input-Free Tasks demands a substantial number of tasks but is less effective in instruction following when dealing with instances in Scaling-Inputs.""",2023-12-05T02:32:08Z
Decoding Data Quality via Synthetic Corruptions: Embedding-guided Pruning of Code Data,Yes.,3.,"""Code datasets, often collected from diverse and uncontrolled sources such as GitHub, potentially suffer from quality issues, thereby affecting the performance and training efficiency of Large Language Models (LLMs) optimized for code generation.""",2023-12-05T01:19:30Z
New Evaluation Metrics Capture Quality Degradation due to LLM Watermarking,Yes.,5.,"""Our experiments, conducted across various datasets, reveal that current watermarking methods are detectable by even simple classifiers, challenging the notion of watermarking subtlety. We also found, through the LLM judger, that watermarking impacts text quality, especially in degrading the coherence and depth of the response.""",2023-12-04T22:56:31Z
Competition-Level Problems are Effective LLM Evaluators,Yes.,5.,"""the challenges for any existing LLM to solve unseen complex reasoning problems"" and ""none of them is able to consistently mitigate the challenges.""",2023-12-04T18:58:57Z
TPPoet: Transformer-Based Persian Poem Generation using Minimal Data and Advanced Decoding Techniques,Yes.,3.,"""While LMs have exhibited exceptional performance across a wide range of natural language processing tasks, there are notable challenges associated with their utilization on small datasets and their ability to replicate more creative human capacities.""",2023-12-04T18:52:26Z
A Glitch in the Matrix? Locating and Detecting Language Model Grounding with Fakepedia,Yes.,3.,"""Yet the mechanisms underlying this contextual grounding remain unknown, especially in situations where contextual information contradicts factual knowledge stored in the parameters,"" and ""We benchmark various LLMs with Fakepedia and then we conduct a causal mediation analysis, based on our Masked Grouped Causal Tracing (MGCT), on LLM components when answering Fakepedia queries.""",2023-12-04T17:35:42Z
Know Your Audience: Do LLMs Adapt to Different Age and Education Levels?,Yes.,5.,"""Our results suggest LLM answers need to be better adapted to the intended audience demographics to be more comprehensible. They underline the importance of enhancing the adaptability of LLMs in education settings to cater to diverse age and education levels. Overall, current LLMs have set readability ranges and do",2023-12-04T17:19:53Z
Evaluating Dependencies in Fact Editing for Language Models: Specificity and Implication Awareness,Yes.,3.,"""Existing work on editing LLMs has partially addressed the issue of dependency,"" and ""Extensive experiments on DepEdit show that existing knowledge editing methods are sensitive to the surface form of knowledge, and that they have limited performance in inferring the implications of edited facts.""",2023-12-04T12:45:30Z
Intelligent Virtual Assistants with LLM-based Process Automation,Yes.,3.,"""applying LLMs to create more advanced virtual assistants still faces challenges like ensuring robust performance and handling variability in real-world user commands.""",2023-12-04T07:51:58Z
Mitigating Fine-Grained Hallucination by Fine-Tuning Large Vision-Language Models with Caption Rewrites,Yes.,5.,"""However, LVLMs may suffer from different types of object hallucinations. Nevertheless, LVLMs are evaluated for coarse-grained object hallucinations only (i.e., generated objects non-existent in the input image). The fine-grained object attributes and behaviors non-existent in the image may still be generated but not measured by the current evaluation methods.""",2023-12-04T07:43:02Z
"Explore, Select, Derive, and Recall: Augmenting LLM with Human-like Memory for Mobile Task Automation",Yes.,3.,"""However, due to the inherent unreliability and high operational cost of LLMs, their practical applicability is quite limited.""",2023-12-04T06:13:35Z
Expand BERT Representation with Visual Information via Grounded Language Learning with Multimodal Partial Alignment,Yes.,3.,"""Due to differences in the distribution and scale of visual-grounded datasets and language corpora, the language model tends to mix up the context of the tokens that occurred in the grounded data with those that do not. As a result, during representation learning, there is a mismatch",2023-12-04T03:16:48Z
Generating Action-conditioned Prompts for Open-vocabulary Video Action Recognition,Yes.,1.,"""we innovatively blend video models with Large Language Models (LLMs) to devise Action-conditioned Prompts.""",2023-12-04T02:31:38Z
Tackling Bias in Pre-trained Language Models: Current Trends and Under-represented Societies,Yes.,4.,"""However, introducing and using LLMs comes with biases and discrimination, resulting in concerns about equality, diversity and fairness, and must be addressed."" and ""This research presents a comprehensive survey synthesising the current trends and limitations in techniques used for identifying and mitigating bias in LLMs.""",2023-12-03T21:25:10Z
D-Bot: Database Diagnosis System using Large Language Models,,,,2023-12-03T16:58:10Z
TextGenSHAP: Scalable Post-hoc Explanations in Text Generation with Long Documents,Yes.,3.,"""there are major challenges in scaling up Shapley values for LLMs, particularly when dealing with long input contexts containing thousands of tokens and autoregressively generated output sequences.""",2023-12-03T04:35:04Z
Running cognitive evaluations on large language models: The do's and the don'ts,Yes.,4.,"""I describe common pitfalls that might arise when applying a cognitive test to an LLM"" and ""I conclude by discussing four areas where the do's and don'ts are currently under active discussion -- prompt sensitivity, cultural and linguistic diversity, using LLMs as research assistants, and running evaluations on open vs. closed LLMs.""",2023-12-03T04:28:19Z
Towards leveraging LLMs for Conditional QA,Yes.,5.,"""This study delves into the capabilities and limitations of Large Language Models (LLMs) in the challenging domain of conditional question-answering."" and ""these models encounter challenges in extractive question answering, where they lag behind the SOTA by over 10 points, and in mitigating the risk of injecting false information.""",2023-12-02T14:02:52Z
Large Language Models Are Zero-Shot Text Classifiers,Yes.,3.,"""text classification problems have garnered considerable focus, but still faced with some limitations related to expensive computational cost, time consumption, and robust performance to unseen classes.""",2023-12-02T06:33:23Z
Nash Learning from Human Feedback,Yes.,3.,"""an inherent limitation of current reward models is their inability to fully represent the richness of human preferences and their dependency on the sampling distribution.""",2023-12-01T19:26:23Z
Nonparametric Variational Regularisation of Pretrained Transformers,Yes.,4.,"""However, such large models are susceptible to overfitting to their training data, and as a result the models perform poorly when the domain changes."" and ""Also, due to the model's scale, the cost of fine-tuning the model to the new domain is large.""",2023-12-01T15:40:30Z
Questioning Biases in Case Judgment Summaries: Legal Datasets or Large Language Models?,Yes.,4.,"""a critical concern arises regarding the potential biases embedded within these summaries,"" and ""The study shows interesting evidences of biases in the outputs generated by the large language models and pre-trained abstractive summarization models.""",2023-12-01T13:00:45Z
LinguaLinked: A Distributed Large Language Model Inference System for Mobile Devices,Yes.,3.,"""Deploying Large Language Models (LLMs) locally on mobile devices presents a significant challenge due to their extensive memory requirements.""",2023-12-01T07:19:42Z
Sample Efficient Reinforcement Learning from Human Feedback via Active Exploration,Yes.,1.,"""A notable recent example arises in reinforcement learning from human feedback (RLHF) on large language models.""",2023-12-01T00:54:02Z
Towards Accurate Differential Diagnosis with Large Language Models,Yes.,1.,"""Interactive interfaces powered by Large Language Models (LLMs) present new opportunities to both assist and automate aspects of this process.""",2023-11-30T19:55:51Z
PoseGPT: Chatting about 3D Human Pose,Yes.,1.,"""PoseGPT addresses these limitations by embedding SMPL poses as a distinct signal token within a multi-modal LLM, enabling direct generation of 3D body poses from both textual and visual inputs.""",2023-11-30T18:59:52Z
Exposing Limitations of Language Model Agents in Sequential-Task Compositions on the Web,Yes.,5.,"""We show that while existing prompted LMAs (gpt-3.5-turbo or gpt-4) achieve 94.0% average success rate on base tasks, their performance degrades to 24.9% success rate on compositional tasks."" and ""their performance further degrades under different instruction compositions changing combinational order.""",2023-11-30T17:50:47Z
ArthModel: Enhance Arithmetic Skills to Large Language Model,Yes.,5.,"""However, the models have several limitations, such as toxicity and pool performance of arithmetic solving.""",2023-11-30T15:06:50Z
"FFT: Towards Harmlessness Evaluation and Analysis for LLMs with Factuality, Fairness, Toxicity",Yes.,5.,"""Experiments show that the harmlessness of LLMs is still under-satisfactory, and extensive analysis derives some insightful findings that could inspire future research for harmless LLM research.""",2023-11-30T14:18:47Z
OST: Refining Text Knowledge with Optimal Spatio-Temporal Descriptor for General Video Recognition,Yes.,3.,"""leading to less distinct semantic space and potential performance limitations"" and ""To address the limitations of the less distinct semantic space of category names, we prompt a large language model (LLM) to augment action class names into Spatio-Temporal Descriptors.""",2023-11-30T13:32:43Z
Evaluating the Rationale Understanding of Critical Reasoning in Logical Reading Comprehension,Yes.,5.,"""Experiments on our dataset show that recent large language models (e.g., InstructGPT) struggle to answer the subquestions even if they are able to answer the main questions correctly. We find that the models perform particularly poorly in answering subquestions written for the incorrect options of the main questions, implying that the models have a limited capability for explaining why incorrect alternatives should be eliminated.""",2023-11-30T08:44:55Z
mPLUG-PaperOwl: Scientific Diagram Analysis with the Multimodal Large Language Model,Yes.,3.,"""However, the weak diagram analysis abilities of LLMs or Multimodal LLMs greatly limit their application scenarios, especially for scientific academic paper writing.""",2023-11-30T04:43:26Z
Large Language Models for Travel Behavior Prediction,Yes.,3.,"""However, though in most of the cases, the output explanations are reasonable, we still observe cases that violate logic or with hallucinations.""",2023-11-30T04:35:55Z
Automatic Construction of a Korean Toxic Instruction Dataset for Ethical Tuning of Large Language Models,Yes.,3.,"""The advent of Large Language Models (LLMs) necessitates the development of training approaches that mitigate the generation of unethical language and aptly manage toxic user queries.""",2023-11-30T03:19:45Z
Positional Information Matters for Invariant In-Context Learning: A Case Study of Simple Function Classes,Yes.,5.,"""Despite the impressive ICL ability of LLMs, it has also been found that ICL in LLMs is sensitive to input demonstrations and limited to short context lengths.""",2023-11-30T02:26:55Z
Zero-shot Conversational Summarization Evaluations with small Large Language Models,Yes.,5.,"""We show that the summaries generated by models depend on the instructions and the performance of LLMs vary with different instructions sometimes resulting steep drop in ROUGE scores if prompts are not selected carefully."" and ""We also evaluate the models with human evaluations and discuss the limitations of the models on conversational summarization",2023-11-29T19:34:34Z
OPERA: Alleviating Hallucination in Multi-Modal Large Language Models via Over-Trust Penalty and Retrospection-Allocation,Yes.,5.,"""Hallucination, posed as a pervasive challenge of multi-modal large language models (MLLMs), has significantly impeded their real-world usage that demands precise judgment.""",2023-11-29T18:57:07Z
MM-SafetyBench: A Benchmark for Safety Evaluation of Multimodal Large Language Models,Yes.,5.,"""we observe that Multimodal Large Language Models (MLLMs) can be easily compromised by query-relevant images"" and ""Our analysis across 12 state-of-the-art models reveals that MLLMs are susceptible to breaches instigated by our approach, even when the equipped LLMs have been safety-aligned.""",2023-11-29T12:49:45Z
TaskWeaver: A Code-First Agent Framework,Yes.,3.,"""However, existing LLM frameworks face limitations in handling domain-specific data analytics tasks with rich data structures. Moreover, they struggle with flexibility to meet diverse user requirements.""",2023-11-29T11:23:42Z
LLM-State: Expandable State Representation for Long-horizon Task Planning in the Open World,Yes.,3.,"""Existing works fail to explicitly track key objects and attributes, leading to erroneous decisions in long-horizon tasks, or rely on highly engineered state features and feedback, which is not generalizable.""",2023-11-29T07:23:22Z
Improving the Robustness of Transformer-based Large Language Models with Dynamic Attention,Yes.,3.,"""recent studies show their vulnerability to textual adversarial attacks where the model's output can be misled by intentionally manipulating the text inputs.""",2023-11-29T07:09:13Z
Unveiling the Implicit Toxicity in Large Language Models,Yes.,5.,"""LLMs can generate diverse implicit toxic outputs that are exceptionally difficult to detect via simply zero-shot prompting."" and ""LLMs pose a significant threat in generating undetectable implicit toxic outputs.""",2023-11-29T06:42:36Z
Are Large Language Models Good Fact Checkers: A Preliminary Study,Yes.,5.,"""However, they encounter challenges in effectively handling Chinese fact verification and the entirety of the fact-checking pipeline due to language inconsistencies and hallucinations.""",2023-11-29T05:04:52Z
Exploring Large Language Models for Human Mobility Prediction under Public Events,Yes.,3.,"""Despite the great potential of LLMs, we also identify key challenges including misinformation and high costs that remain barriers to their broader adoption in large-scale human mobility analysis.""",2023-11-29T04:25:15Z
Contrastive Vision-Language Alignment Makes Efficient Instruction Learner,Yes.,3.,"""This task is crucial but challenging since the LLM is trained on text modality only, making it hard to effectively digest the visual modality.""",2023-11-29T03:29:46Z
Elo Uncovered: Robustness and Best Practices in Language Model Evaluation,Yes.,5.,"""We show that these axioms are not always satisfied raising questions about the reliability of current comparative evaluations of LLMs.""",2023-11-29T00:45:23Z
War and Peace (WarAgent): Large Language Model-based Multi-Agent Simulation of World Wars,Yes.,2.,"""By evaluating the simulation effectiveness, we examine the advancements and limitations of cutting-edge AI systems' abilities in studying complex collective human behaviors such as international conflicts under diverse settings.""",2023-11-28T20:59:49Z
Scalable Extraction of Training Data from (Production) Language Models,Yes.,5.,"""Our methods show practical attacks can recover far more data than previously thought, and reveal that current alignment techniques do not eliminate memorization.""",2023-11-28T18:47:03Z
Beyond Hallucinations: Enhancing LVLMs through Hallucination-Aware Direct Preference Optimization,Yes.,5.,"""they still suffer from a common issue known as the 'hallucination problem', in which the models generate textual descriptions that inaccurately depict or entirely fabricate content from associated images.""",2023-11-28T14:54:37Z
Reason out Your Layout: Evoking the Layout Master from Large Language Models for Text-to-Image Synthesis,Yes.,1.,"""In this work, we introduce a novel approach to improving T2I diffusion models using Large Language Models (LLMs) as layout generators.""",2023-11-28T14:51:13Z
Large Language Models Suffer From Their Own Output: An Analysis of the Self-Consuming Training Loop,Yes.,5.,"""We find that this self-consuming training loop initially improves both quality and diversity. However, after a few generations the output inevitably degenerates in diversity.""",2023-11-28T14:36:43Z
A Survey of the Evolution of Language Model-Based Dialogue Systems,Yes.,2.,"""we focus on emerging topics and discuss open challenges, providing valuable insights into future directions for LLM-based_dialogue_systems.""",2023-11-28T13:51:32Z
Embodied Multi-Modal Agent trained by an LLM from a Parallel TextWorld,Yes.,3.,"""While large language models (LLMs) excel in a simulated world of texts, they struggle to interact with the more realistic world without perceptions of other modalities such as visual or audio signals.""",2023-11-28T11:53:56Z
ClimateX: Do LLMs Accurately Assess Human Expert Confidence in Climate Statements?,Yes.,5.,"""Overall, models exhibit consistent and significant over-confidence on low and medium confidence statements.""",2023-11-28T10:26:57Z
SEED-Bench-2: Benchmarking Multimodal Large Language Models,Yes.,5.,"""By revealing the limitations of existing MLLMs through extensive evaluations, we aim for SEED-Bench-2 to provide insights that will motivate future research towards the goal of General Artificial Intelligence.""",2023-11-28T05:53:55Z
Methods to Estimate Large Language Model Confidence,Yes.,5.,"""Large Language Models have difficulty communicating uncertainty, which is a significant obstacle to applying LLMs to complex medical tasks."" and ""We conclude GPT4 has a limited ability to assess its own diagnostic accuracy.""",2023-11-28T05:44:06Z
A Rank Stabilization Scaling Factor for Fine-Tuning with LoRA,Yes.,3.,"""This scaling factor, which divides adapters by a factor of the rank, results in slowed learning and stunted performance for LoRA with higher-rank adapters. Consequently, the use of LoRA in practice has generally been limited to very low ranks.""",2023-11-28T03:23:20Z
Enabling Fast 2-bit LLM on GPUs: Memory Alignment and Asynchronous Dequantization,Yes.,4.,"""Nonnegligible accuracy loss for 2-bit quantization. Weights are quantized by groups, while the ranges of weights are large in some groups, resulting in large quantization errors and nonnegligible accuracy loss (e.g. >3% for Llama2-7b with 2-bit quantization in GPTQ and Greenbit)."" and ""Time-consuming",2023-11-28T02:44:59Z
Removing NSFW Concepts from Vision-and-Language Models for Text-to-Image Retrieval and Generation,Yes.,4.,"""However, these models are typically trained on web-scale data, which can introduce inappropriate content and lead to the development of unsafe and biased behavior. This, in turn, hampers their applicability in sensitive and trustworthy contexts and could raise significant concern in their adoption.""",2023-11-27T19:02:17Z
Visual cognition in multimodal large language models,Yes.,5.,"""Researchers have asserted these models' limitations in the domains of causal reasoning, intuitive physics, and intuitive psychology."" and ""Our findings reveal that, while these models demonstrate a notable proficiency in processing and interpreting visual data, they still fall short of human capabilities in these areas."" and ""Furthermore, in tasks requiring an intuitive theory of mind, the models fail altogether.""",2023-11-27T18:58:34Z
Self-correcting LLM-controlled Diffusion Models,Yes.,3.,"""current text-to-image diffusion models still often struggle to accurately interpret and follow complex input text prompts.""",2023-11-27T18:56:37Z
BERT Goes Off-Topic: Investigating the Domain Transfer Challenge using Genre Classification,Yes.,5.,"""they still suffer from a performance gap when the underlying distribution of topics changes"" and ""domain transfer remains challenging both for classic PLMs, such as BERT, and for modern large models, such as GPT-3.""",2023-11-27T18:53:31Z
MEDITRON-70B: Scaling Medical Pretraining for Large Language Models,Yes.,2.,"""the resulting models are either closed-source (e.g., PaLM, GPT-4) or limited in scale (<= 13B parameters), which restricts their abilities.""",2023-11-27T18:49:43Z
Decoding Logic Errors: A Comparative Study on Bug Detection by Students and Large Language Models,Yes.,3.,"""logic errors relate to the runtime performance of code and thus may not be as well suited to analysis by LLMs.""",2023-11-27T17:28:33Z
WorldSense: A Synthetic Benchmark for Grounded Reasoning in Large Language Models,Yes.,5.,"""We run our benchmark on three state-of-the-art chat-LLMs (GPT3.5, GPT4 and Llama2-chat) and show that these models make errors even with as few as three objects. Furthermore, they have quite heavy response biases, preferring certain responses irrespective of the question. Errors persist even with chain-of-thought prompting and in-context learning. Lastly",2023-11-27T15:38:17Z
vTrain: A Simulation Framework for Evaluating Cost-effective and Compute-optimal Large Language Model Training,Yes.,3.,"""Existing LLM training plans typically employ a heuristic based parallel training strategy which is based on empirical observations rather than grounded upon a thorough examination of the search space of LLM parallelization. Such limitation renders existing systems to leave significant performance left on the table, wasting millions of dollars worth of training cost.""",2023-11-27T13:35:15Z
"Knowledge Unlearning for LLMs: Tasks, Methods, and Challenges",Yes.,4.,"""Despite their excellent capability in knowledge-based question answering and reasoning, their potential to retain faulty or even harmful knowledge poses risks of malicious application."" and ""The challenge of mitigating this issue and transforming these models into purer assistants is crucial for their widespread applicability.""",2023-11-27T12:37:51Z
Justifiable Artificial Intelligence: Engineering Large Language Models for Legal Applications,Yes.,5.,"""Despite their large success and acceptance, their lack of explainability hinders legal experts to trust in their output, and this happens rightfully so.""",2023-11-27T10:59:16Z
RoboGPT: an intelligent agent of making embodied long-term decisions for daily instruction tasks,Yes.,3.,"""Despite LLMs' great generalization and comprehension of instruction tasks, LLMs-generated task plans sometimes lack feasibility and correctness.""",2023-11-27T09:20:23Z
Pre-trained Language Models Do Not Help Auto-regressive Text-to-Image Generation,Yes.,5.,"""we explore this gap by adapting a pre-trained language model for auto-regressive text-to-image generation, and find that pre-trained language models offer limited help"" and ""the text tokens in the image-text datasets are too simple compared to normal language model pre-training data, which causes the catastrophic degradation",2023-11-27T07:19:26Z
SpotServe: Serving Generative Large Language Models on Preemptible Instances,Yes.,2.,"""The high computational and memory requirements of generative large language models (LLMs) make it challenging to serve them cheaply.""",2023-11-27T06:31:17Z
Deficiency of Large Language Models in Finance: An Empirical Examination of Hallucination,Yes.,5.,"""The hallucination issue is recognized as a fundamental deficiency of large language models (LLMs),"" and ""our major finding is that off-the-shelf LLMs experience serious hallucination behaviors in financial tasks.""",2023-11-27T05:27:13Z
Function-constrained Program Synthesis,Yes.,3.,"""Generating computer programs in general-purpose programming languages like Python poses a challenge for LLMs when instructed to use code provided in the prompt."" and ""Moreover, current systems lack effective recovery methods, forcing users to iteratively re-prompt the model with modified prompts until a sufficient solution is reached.""",2023-11-27T02:55:34Z
DP-OPT: Make Large Language Model Your Privacy-Preserving Prompt Engineer,Yes.,3.,"""Nevertheless, concerns surrounding data privacy present obstacles due to the tuned prompts' dependency on sensitive private information."" and ""Alternative methods, like sending data to the model's provider for training, intensify these privacy issues facing an untrusted provider.""",2023-11-27T02:01:10Z
Machine-Generated Text Detection using Deep Learning,,,,2023-11-26T21:16:01Z
KOPPA: Improving Prompt-based Continual Learning with Key-Query Orthogonal Projection and Prototype-based One-Versus-All,Yes.,2.,"""However, they may encounter limitations when lacking control over the correlations between old task queries and keys of future tasks, the shift of features in the latent space, and the relative separation of latent vectors learned in independent tasks.""",2023-11-26T20:35:19Z
UHGEval: Benchmarking the Hallucination of Chinese Large Language Models via Unconstrained Generation,Yes.,5.,"""These models often produce hallucinated text, compromising their practical utility in professional contexts.""",2023-11-26T13:42:56Z
"Negotiating with LLMS: Prompt Hacks, Skill Gaps, and Reasoning Deficits",Yes.,5.,"""Furthermore, we highlight shortcomings of LLMs with respect to their reasoning capabilities and, in turn, susceptiveness to prompt hacking, which intends to manipulate the LLM to make agreements that are against its instructions or beyond any rationality.""",2023-11-26T08:44:58Z
Benchmarking Large Language Model Volatility,Yes.,5.,"""we uncover substantial variability in sentence-level sentiment classification results, underscoring the innate volatility of LLM outputs"" and ""These uncertainties cascade downstream, leading to more significant variations in portfolio construction and return.""",2023-11-26T03:54:03Z
Large Language Models in Law: A Survey,Yes.,5.,"""In addition, we explore the limitations of legal LLMs, including data, algorithms, and judicial practice.""",2023-11-26T00:48:12Z
Walking a Tightrope -- Evaluating Large Language Models in High-Risk Domains,Yes.,5.,"""Further qualitative analysis highlights the existing limitations inherent in current LLMs when evaluating in high-risk domains.""",2023-11-25T08:58:07Z
AutoEval-Video: An Automatic Benchmark for Assessing Large Vision Language Models in Open-Ended Video Question Answering,Yes.,5.,"""By conducting an extensive case study, we uncover several drawbacks of GPT-4V, such as limited temporal and dynamic comprehension, and overly general responses.""",2023-11-25T02:46:12Z
Gender inference: can chatGPT outperform common commercial tools?,Yes.,2.,"""An important limitation of these tools is that they fail to appropriately capture the fact that gender exists on a non-binary scale"" and ""In the future, it might even be possible for ChatGPT or other large scale language models to better identify self-reported gender rather than report gender on a binary scale.""",2023-11-24T22:09:14Z
One Pass Streaming Algorithm for Super Long Token Attention Approximation in Sublinear Space,Yes.,5.,"""Attention computation takes both the time complexity of $O(n^2)$ and the space complexity of $O(n^2)$ simultaneously, which makes deploying Large Language Models (LLMs) in streaming applications that involve long contexts requiring substantial computational resources.""",2023-11-24T18:35:00Z
Large Language Models as Automated Aligners for benchmarking Vision-Language Models,Yes.,2.,"""existing evaluation benchmarks, primarily relying on rigid, hand-crafted datasets to measure task-specific performance, face significant limitations in assessing the alignment of these increasingly anthropomorphic models with human intelligence.""",2023-11-24T16:12:05Z
Data-Efficient Alignment of Large Language Models with Human Feedback Through Natural Language,Yes.,2.,"""human preference on LLM outputs can come in much richer forms including natural language, which may provide detailed feedback on strengths and weaknesses of a given response.""",2023-11-24T15:20:36Z
Machine Translation for Ge'ez Language,Yes.,3.,"""We also attempt to finetune the NLLB-200 model, one of the most advanced translation models available today, but find that it performs poorly with only 4k training samples for Ge'ez."" and ""We observe that GPT-3.5 achieves a remarkable BLEU score of 9.2 with no initial knowledge of Ge'ez, but still lower",2023-11-24T14:55:23Z
Potential Societal Biases of ChatGPT in Higher Education: A Scoping Review,Yes.,4.,"""ChatGPT and other Generative Artificial Intelligence (GAI) models tend to inherit and even amplify prevailing societal biases as they are trained on large amounts of existing data."" and ""Our findings show that while there is an awareness of potential biases around large language models (LLMs) and",2023-11-24T10:00:23Z
Towards Auditing Large Language Models: Improving Text-based Stereotype Detection,Yes.,4.,"""LLMs often generate stereotypical output inherited from historical data, amplifying societal biases and raising ethical concerns.""",2023-11-23T17:47:14Z
Auditing and Mitigating Cultural Bias in LLMs,Yes.,5.,"""We audit large language models for cultural bias,"" and ""Our mitigation strategy reduces cultural bias in recent models but not for all countries/territories.""",2023-11-23T16:45:56Z
PrivateLoRA For Efficient Privacy Preserving LLM,Yes.,2.,"""End users face a choice between privacy and efficiency in current Large Language Model (LLM) service paradigms.""",2023-11-23T14:36:30Z
Probabilistic Tree-of-thought Reasoning for Answering Knowledge-intensive Complex Questions,Yes.,5.,"""However, they tend to generate factually incorrect reasoning steps when the required knowledge is not available or up-to-date in models' parameters. Recent works turn to retrieving external knowledge to augment CoT reasoning. Despite being promising, these chain-based methods suffer from",2023-11-23T12:52:37Z
Dialogue Quality and Emotion Annotations for Customer Support Conversations,Yes.,3.,"""However, with the advent of Large Language Models (LLMs) pretrained on extensive, multilingual and diverse text data, these limitations seem overcome. Nevertheless, their generalisability to different languages and domains in dialogue applications remains uncertain without benchmarking datasets.""",2023-11-23T10:56:14Z
Controlling Large Language Model-based Agents for Large-Scale Decision-Making: An Actor-Critic Approach,Yes.,5.,"""However, as the number of agents increases, the issues of hallucination in LLMs and coordination in MAS have become increasingly prominent.""",2023-11-23T10:14:58Z
Compositional Zero-shot Learning via Progressive Language-based Observations,Yes.,1.,"""PLO-LLM",2023-11-23T10:14:23Z
Challenges of Large Language Models for Mental Health Counseling,Yes.,5.,"""However, the application of LLMs in the mental health domain raises concerns regarding the accuracy, effectiveness, and reliability of the information provided. This paper investigates the major challenges associated with the development of LLMs for psychological counseling, including model hallucination, interpretability, bias, privacy, and clinical effectiveness.""",2023-11-23T08:56:41Z
Lego: Learning to Disentangle and Invert Concepts Beyond Object Appearance in Text-to-Image Diffusion Models,Yes.,3.,"""visual question answering using a large language model suggested Lego-generated concepts are better aligned with the text description of the concept."" and ""Two key characteristics of these concepts contribute to the limitations of current inversion methods.""",2023-11-23T07:33:38Z
Surpassing GPT-4 Medical Coding with a Two-Stage Approach,Yes.,5.,"""the GPT-4 LLM predicts an excessive number of ICD codes for medical coding tasks, leading to high recall but low precision.""",2023-11-22T23:35:13Z
Drilling Down into the Discourse Structure with LLMs for Long Document Question Answering,Yes.,5.,"""currently the LLMs can consume limited context lengths as input, thus providing document chunks as inputs might overlook the global context while missing out on capturing the inter-segment dependencies. Moreover, directly feeding the large input sets can incur significant computational costs, particularly when processing the entire document (and potentially incurring monetary expenses with enterprise APIs like OpenAI's GPT variants).""",2023-11-22T18:22:56Z
Soulstyler: Using Large Language Model to Guide Image Style Transfer for Target Object,,,,2023-11-22T18:15:43Z
Transfer Attacks and Defenses for Large Language Models on Coding Tasks,,,,2023-11-22T15:11:35Z
Large Language Model as a Policy Teacher for Training Reinforcement Learning Agents,Yes.,4.,"""However, LLM-based agents lack specialization in tackling specific target problems, particularly in real-time dynamic environments. Additionally, deploying an LLM-based agent in practical scenarios can be both costly and time-consuming.""",2023-11-22T13:15:42Z
Applying Large Language Models to Power Systems: Potential Security Threats,Yes.,5.,"""However, this action may also incur potential security threats, which have not been fully recognized so far.""",2023-11-22T12:55:02Z
Mitigating Large Language Model Hallucinations via Autonomous Knowledge Graph-based Retrofitting,Yes.,5.,"""Existing methods usually only use the user's input to query the knowledge graph, thus failing to address the factual hallucination generated by LLMs during its reasoning process.""",2023-11-22T11:08:38Z
Intention and Context Elicitation with Large Language Models in the Legal Aid Intake Process,Yes.,4.,"""a key challenge with current LLMs is their tendency to overconfidently deliver an immediate 'best guess' to a client's question based on the output distribution learned over the training data. This approach often overlooks the client's actual intentions or the specifics of their legal situation.""",2023-11-22T10:04:29Z
AutoKG: Efficient Automated Knowledge Graph Generation for Language Models,Yes.,3.,"""Traditional methods of linking large language models (LLMs) to knowledge bases via the semantic similarity search often fall short of capturing complex relational dynamics.""",2023-11-22T08:58:25Z
Enhancing Uncertainty-Based Hallucination Detection with Stronger Focus,Yes.,5.,"""LLMs are prone to hallucinate untruthful or nonsensical outputs that fail to meet user expectations in many real-world applications.""",2023-11-22T08:39:17Z
Large Language Models in Education: Vision and Opportunities,Yes.,3.,"""while still facing technical, ethical, and practical challenges requiring further research and exploration.""",2023-11-22T05:04:20Z
HalluciDoctor: Mitigating Hallucinatory Toxicity in Visual Instruction Data,Yes.,5.,"""the hallucinations inherent in machine-generated data, which could lead to hallucinatory outputs in MLLMs, remain under-explored.""",2023-11-22T04:52:58Z
Conditions for Length Generalization in Learning Reasoning Skills,Yes.,5.,"""However, numerous evaluations of the reasoning capabilities of LLMs have also showed some limitations. An outstanding limitation is length generalization, meaning that when trained on reasoning problems of smaller lengths or sizes, the resulting models struggle with problems of larger sizes or lengths.""",2023-11-22T03:36:18Z
Towards Better Parameter-Efficient Fine-Tuning for Large Language Models: A Position Paper,Yes.,4.,"""While LLMs possess remarkable capabilities, their extensive parameter requirements and associated computational demands hinder their practicality and scalability for real-world applications."" and ""recognizes significant challenges and open issues that must be addressed to fully harness the powerful abilities of LLMs.""",2023-11-22T03:28:34Z
