Title,Talks about LLMs,Rate,Evidence,Published
CoRAL: Collaborative Retrieval-Augmented Large Language Models Improve Long-tail Recommendation,Yes.,3.,"""However, since most LLM-based systems rely on items' semantic meaning as the sole evidence for reasoning, the collaborative information of user-item interactions is neglected, which can cause the LLM's reasoning to be misaligned with task-specific collaborative information of the dataset.""",2024-03-11T05:49:34Z
RLingua: Improving Reinforcement Learning Sample Efficiency in Robotic Manipulations With Large Language Models,Yes.,1.,"""In this paper, we propose RLingua, a framework that can leverage the internal knowledge of large language models (LLMs) to reduce the sample complexity of RL in robotic manipulations.""",2024-03-11T04:13:26Z
Evolving Knowledge Distillation with Large Language Models and Active Learning,Yes.,3.,"""Large language models (LLMs) have demonstrated remarkable capabilities across various NLP tasks. However, their computational costs are prohibitively high.""",2024-03-11T03:55:24Z
CLIcK: A Benchmark Dataset of Cultural and Linguistic Intelligence in Korean,Yes.,4.,"""Despite the rapid development of large language models (LLMs) for the Korean language, there remains an obvious lack of benchmark datasets that test the requisite Korean cultural and linguistic knowledge."" and ""Our evaluation uncovers insights into their performances across the categories, as well as the diverse factors affecting their comprehension.""",2024-03-11T03:54:33Z
What Makes Quantization for Large Language Models Hard? An Empirical Study from the Lens of Perturbation,Yes.,3.,"""Our findings reveal several connections between the properties of perturbations and LLM performance, providing insights into the failure cases of uniform quantization and suggesting potential solutions to improve the robustness of LLM quantization.""",2024-03-11T03:42:51Z
A Knowledge-Injected Curriculum Pretraining Framework for Question Answering,Yes.,3.,"""However, these methods often depend on specific techniques and resources to work, which may not always be available and restrict its application. Moreover, existing methods focus more on improving language understanding with KGs, while neglect the more important human-like complex reasoning.""",2024-03-11T03:42:03Z
Can LLMs' Tuning Methods Work in Medical Multimodal Domain?,Yes.,2.,"""Due to the model's vast scale, traditional global fine-tuning methods for large models can be computationally expensive and impact generalization.""",2024-03-11T03:38:48Z
DivCon: Divide and Conquer for Progressive Text-to-Image Generation,Yes.,2.,"""However, these methods still struggle with generating images from textural prompts with multiple objects and complicated spatial relationships.""",2024-03-11T03:24:44Z
Amharic LLaMA and LLaVA: Multimodal LLMs for Low Resource Languages,Yes.,3.,"""Despite their success, LLMs often struggle to perform well on low-resource languages because there is so little training data available. This shortcoming is especially prevalent with open source models.""",2024-03-11T01:04:36Z
From Instructions to Constraints: Language Model Alignment with Automatic Constraint Verification,Yes.,1.,"""User alignment is crucial for adapting general-purpose language models (LMs) to downstream tasks, but human annotations are often not available for all types of instructions, especially those with customized constraints.""",2024-03-10T22:14:54Z
LIEDER: Linguistically-Informed Evaluation for Discourse Entity Recognition,Yes.,3.,"""We find evidence that state-of-the-art large language models exhibit sensitivity to all of these properties except novelty, which demonstrates that they have yet to reach human-level language understanding abilities.""",2024-03-10T20:20:16Z
ArgMed-Agents: Explainable Clinical Decision Reasoning with Large Language Models via Argumentation Schemes,Yes.,5.,"""Firstly, while LLMs exhibit significant promise in Natural Language Processing (NLP) tasks, their performance in complex reasoning and planning falls short of expectations. Secondly, LLMs use uninterpretable methods to make clinical decisions that are fundamentally different from the clinician's cognitive processes. This leads to user distrust.""",2024-03-10T19:47:00Z
Editing Conceptual Knowledge for Large Language Models,Yes.,4.,"""The experimental results reveal that, although existing editing methods can efficiently modify concept-level definition to some extent, they also have the potential to distort the related instantial knowledge in LLMs, leading to poor performance.""",2024-03-10T16:57:10Z
TRAD: Enhancing LLM Agents with Step-Wise Thought Retrieval and Aligned Decision,Yes.,3.,"""However, these methods can be problematic due to plausible examples retrieved without task-specific state transition dynamics and long input with plenty of irrelevant context.""",2024-03-10T13:58:38Z
Personalized LoRA for Human-Centered Text Understanding,Yes.,1.,"""Effectively and efficiently adapting a pre-trained language model (PLM) for human-centered text understanding (HCTU) is challenging since user tokens are million-level in most personalized applications and do not have concrete explicit semantics.""",2024-03-10T13:04:54Z
Mipha: A Comprehensive Overhaul of Multimodal Assistant with Small Language Models,Yes.,2.,"""Yet, their widespread application faces obstacles due to the high computational demands during both the training and inference phases, restricting their use to a limited audience within the research and user communities.""",2024-03-10T12:43:27Z
Can Large Language Models Automatically Score Proficiency of Written Essays?,Yes.,2.,"""Finally, despite the performance gap between the two LLMs and SOTA models in terms of predictions, they provide feedback to enhance the quality of the essays, which can potentially help both teachers and students.""",2024-03-10T09:39:00Z
Fine-grainedly Synthesize Streaming Data Based On Large Language Models With Graph Structure Understanding For Data Sparsity,Yes.,1.,"""Recently, the emergence of LLMs has introduced new solutions to such problems by leveraging graph structures to generate supplementary user profiles.""",2024-03-10T08:59:04Z
FedPIT: Towards Privacy-preserving and Few-shot Federated Instruction Tuning,Yes.,2.,"""Yet, it faces challenges due to limited instruction data and vulnerabilities to training data extraction attacks.""",2024-03-10T08:41:22Z
Low-dose CT Denoising with Language-engaged Dual-space Alignment,Yes.,1.,"""While various deep learning methods were proposed for low-dose computed tomography (CT) denoising, they often suffer from over-smoothing, blurring, and lack of explainability. To alleviate these issues, we propose a plug-and-play Language-Engaged Dual-space Alignment loss (LEDA) to optimize low-dose CT denoising models.""",2024-03-10T08:21:50Z
FMPAF: How Do Fed Chairs Affect the Financial Market? A Fine-grained Monetary Policy Analysis Framework on Their Language,Yes.,1.,"""we propose the Fine-Grained Monetary Policy Analysis Framework (FMPAF), a novel approach that integrates large language models (LLMs) with regression analysis to provide a comprehensive analysis of the impact of the press-conference communications of chairs of the Federal",2024-03-10T07:21:31Z
Large Language Models on Fine-grained Emotion Detection Dataset with Data Augmentation and Transfer Learning,No.,1.,The abstract does not mention LLMs or any limitations related to them.,2024-03-10T06:30:54Z
Can LLM Substitute Human Labeling? A Case Study of Fine-grained Chinese Address Entity Recognition Dataset for UAV Delivery,Yes.,1.,"""The resulting dataset, consisting of around 12,000 annotated samples, underwent human experts and Large Language Model annotation.""",2024-03-10T05:12:16Z
RepoHyper: Better Context Retrieval Is All You Need for Repository-Level Code Completion,,,,2024-03-10T05:10:34Z
Reframe Anything: LLM Agent for Open World Video Reframing,Yes.,1.,"""The advent of powerful large language models (LLMs) open new avenues for AI capabilities.""",2024-03-10T03:29:56Z
A Preliminary Exploration of YouTubers' Use of Generative-AI in Content Creation,Yes.,1.,"""Content creators increasingly utilize generative artificial intelligence (Gen-AI) on platforms such as YouTube, TikTok, Instagram, and various blogging sites to produce imaginative images, AI-generated videos, and articles using Large Language Models (LLMs).""",2024-03-09T23:22:56Z
Few-Shot Cross-Lingual Transfer for Prompting Large Language Models in Low-Resource Languages,Yes.,2.,"""Only the largest, most capable PLMs are able to perform in-context learning effectively, and these models are typically trained with a predominantly English corpus, leaving all other languages behind.""",2024-03-09T21:36:13Z
"Detectors for Safe and Reliable LLMs: Implementations, Uses, and Limitations",Yes.,4.,"""Large language models (LLMs) are susceptible to a variety of risks, from non-faithful output to biased and toxic generations. Due to several limiting factors surrounding LLMs (training cost, API access, data availability, etc.), it may not always be feasible to impose direct safety constraints on a deployed model.""",2024-03-09T21:07:16Z
Calibrating Large Language Models Using Their Generations Only,Yes.,3.,"""finding effective ways to calibrate LLMs - especially when the only interface to the models is their generated text - remains a challenge.""",2024-03-09T17:46:24Z
Thread Detection and Response Generation using Transformers with Prompt Optimisation,Yes.,1.,"""Llama2 7b is used due to its high level of generalisation but the system can be updated with any open source Large Language Model(LLM).""",2024-03-09T14:50:20Z
GPT as Psychologist? Preliminary Evaluations for GPT-4V on Visual Affective Computing,Yes.,3.,"""We also highlight the challenges of achieving fine-grained micro-expression recognition and the potential for further study and demonstrate the versatility and potential of GPT for handling advanced tasks in emotion recognition and related fields.""",2024-03-09T13:56:25Z
KG-Rank: Enhancing Large Language Models for Medical QA with Knowledge Graphs and Ranking Techniques,Yes.,3.,"""Large Language Models (LLMs) have significantly advanced healthcare innovation on generation capabilities. However, their application in real clinical settings is challenging due to potential deviations from medical facts and inherent biases.""",2024-03-09T11:23:38Z
LTGC: Long-tail Recognition via Leveraging LLMs-driven Generated Content,Yes.,1.,"""inspired by the rich implicit knowledge in large-scale models (e.g., large language models, LLMs), LTGC leverages the power of these models to parse and reason over the original tail data to produce diverse tail-class content.""",2024-03-09T09:52:15Z
Optimizing LLM Queries in Relational Workloads,Yes.,3.,"""However, LLM inference is highly expensive in both computational and economic terms",2024-03-09T07:01:44Z
MP2D: An Automated Topic Shift Dialogue Generation Framework Leveraging Knowledge Graphs,Yes.,5.,"""we demonstrate that even Large Language Models (LLMs) struggle to handle topic shifts in dialogue effectively.""",2024-03-09T06:28:48Z
$\textbf{S}^2$IP-LLM: Semantic Space Informed Prompt Learning with LLM for Time Series Forecasting,Yes.,2.,"""the semantic space of LLMs, established through the pre-training, is still underexplored and may help yield more distinctive and informative representations to facilitate time series forecasting.""",2024-03-09T05:20:48Z
ClinicalMamba: A Generative Clinical Language Model on Longitudinal Clinical Notes,Yes.,3.,"""most earlier clinical language models were pretrained with a context length limited to roughly one clinical document.""",2024-03-09T04:58:25Z
ItD: Large Language Models Can Teach Themselves Induction through Deduction,Yes.,3.,"""researchers have found that they still have limited ability to conduct induction."" and ""their performance is still constrained by the inherent inductive capability of the LLMs.""",2024-03-09T04:20:46Z
FLAP: Flow-Adhering Planning with Constrained Decoding in LLMs,Yes.,3.,"""the faithfulness of the plans to predefined workflows and API dependencies, is not guaranteed with LLMs.""",2024-03-09T02:27:45Z
Decoding the AI Pen: Techniques and Challenges in Detecting AI-Generated Text,Yes.,4.,"""their widespread usage introduces challenges that necessitate thoughtful examination, ethical scrutiny, and responsible practices"" and ""propose novel research directions to address the current limitations in this domain.""",2024-03-09T01:13:54Z
A Novel Nuanced Conversation Evaluation Framework for Large Language Models in Mental Health,Yes.,2.,"""Understanding the conversation abilities of Large Language Models (LLMs) can help lead to its more cautious and appropriate deployment. This is especially important for safety-critical domains like mental health, where someone's life may depend on the exact wording of a response to an urgent question.""",2024-03-08T23:46:37Z
A Benchmark of Domain-Adapted Large Language Models for Generating Brief Hospital Course Summaries,Yes.,1.,"""While large language models (LLMs) depict remarkable capabilities in automating real-world tasks, their capabilities for healthcare applications such as BHC synthesis have not been shown.""",2024-03-08T23:17:55Z
Are Large Language Models Aligned with People's Social Intuitions for Human-Robot Interactions?,Yes.,3.,"""Moreover, we show that vision models fail to capture the essence of video stimuli and that LLMs tend to rate different communicative acts and behavior desirability higher than people.""",2024-03-08T22:23:23Z
Alignment Studio: Aligning Large Language Models to Particular Contextual Regulations,Yes.,2.,"""The alignment of large language models is usually done by model providers to add or control behaviors that are common or universally understood across use cases and contexts.""",2024-03-08T21:26:49Z
DP-TabICL: In-Context Learning with Differentially Private Tabular Data,Yes.,3.,"""it has been shown that LLMs can leak information contained in prompts, and since tabular data often contain sensitive information, understanding how to protect the underlying tabular data used in ICL is a critical area of research.""",2024-03-08T21:19:01Z
Decomposing Vision-based LLM Predictions for Auto-Evaluation with GPT-4,Yes.,3.,"""Although GPT-4V outperformed other models in our evaluation, it still requires overall improvement.""",2024-03-08T21:16:28Z
PipeRAG: Fast Retrieval-Augmented Generation via Algorithm-System Co-design,Yes.,3.,"""retrievals from large databases can constitute a substantial portion of the overall generation time,"" and ""to reduce generation latency and enhance generation quality.""",2024-03-08T21:09:20Z
Tuning-Free Accountable Intervention for LLM Deployment -- A Metacognitive Approach,Yes.,5.,"""While convenient, this modus operandi aggravates 'hallucination' concerns, particularly given the enigmatic 'black-box' nature behind their gigantic model sizes. Such concerns are exacerbated in high-stakes applications (e.g., healthcare), where unaccountable decision errors can lead to devastating consequences.""",2024-03-08T19:18:53Z
Can Large Language Models Play Games? A Case Study of A Self-Play Approach,Yes.,4.,"""their reliability is hampered by limitations in reasoning, hallucination phenomenon, and so on.""",2024-03-08T19:16:29Z
GEAR: An Efficient KV Cache Compression Recipe for Near-Lossless Generative Inference of LLM,Yes.,3.,"""the growing cache demand with increasing sequence length has transformed LLM inference to be a memory bound problem, significantly constraining the system throughput.""",2024-03-08T18:48:30Z
Beyond Finite Data: Towards Data-free Out-of-distribution Generalization via Extrapolation,Yes.,1.,"""We introduce a novel approach to domain extrapolation that leverages reasoning ability and the extensive knowledge encapsulated within large language models (LLMs) to synthesize entirely new domains.""",2024-03-08T18:44:23Z
Unfamiliar Finetuning Examples Control How Language Models Hallucinate,Yes.,5.,"""Large language models (LLMs) have a tendency to generate plausible-sounding yet factually incorrect responses, especially when queried on unfamiliar concepts.""",2024-03-08T18:28:13Z
Cost-Performance Optimization for Processing Low-Resource Language Tasks Using Commercial LLMs,Yes.,4.,"""LLMs exhibit impressive zero/few-shot inference and generation quality for high-resource languages (HRLs). A few of them have been trained in low-resource languages (LRLs) and give decent performance. Owing to the prohibitive costs of training LLMs, they are usually used as a network service, with the client charged by the count of input and output tokens. The",2024-03-08T16:37:36Z
VLM-PL: Advanced Pseudo Labeling approach Class Incremental Object Detection with Vision-Language Model,Yes.,1.,"""To overcome this, we introduce a new approach called Vision-Language Model assisted Pseudo-Labeling (VLM-PL).""",2024-03-08T14:23:00Z
ChatASU: Evoking LLM's Reflexion to Truly Understand Aspect Sentiment in Dialogues,Yes.,3.,"""limiting the ASU performance"" and ""alleviate the LLMs-intrinsic factual hallucination problem in TSA.""",2024-03-08T14:05:36Z
Tapilot-Crossing: Benchmarking and Evolving LLMs Towards Interactive Data Analysis Agents,Yes.,2.,"""The challenges and costs of collecting realistic interactive logs for data analysis hinder the quantitative evaluation of Large Language Model (LLM) agents in this task.""",2024-03-08T13:34:20Z
LLM4Decompile: Decompiling Binary Code with Large Language Models,,,,2024-03-08T13:10:59Z
ERBench: An Entity-Relationship based Automatically Verifiable Hallucination Benchmark for Large Language Models,Yes.,4.,"""We observe that better LLMs like GPT-4 can handle a larger variety of question types, but are by no means perfect. Also, correct answers do not necessarily imply correct rationales, which is an important evaluation that ERBench does better than other benchmarks for various",2024-03-08T12:42:36Z
Debiasing Multimodal Large Language Models,Yes.,4.,"""our investigation reveals a noteworthy bias in the generated content, where the output is primarily influenced by the underlying Large Language Models (LLMs) prior rather than the input image,"" and ""our investigation sheds light on the instability of LVLMs across various decoding configurations.""",2024-03-08T12:35:07Z
Harnessing Multi-Role Capabilities of Large Language Models for Open-Domain Question Answering,Yes.,1.,"""Existing methods follow two main paradigms to collect evidence",2024-03-08T11:09:13Z
"Tracing the Roots of Facts in Multilingual Language Models: Independent, Shared, and Transferred Knowledge",Yes.,3.,"""Acquiring factual knowledge for language models (LMs) in low-resource languages poses a serious challenge"" and ""highlight the challenge of maintaining consistent factual knowledge across languages, underscoring the need for better fact representation learning in ML-LMs.""",2024-03-08T10:09:57Z
Overcoming Reward Overoptimization via Adversarial Policy Optimization with Lightweight Uncertainty Estimation,Yes.,2.,"""We introduce Adversarial Policy Optimization (AdvPO), a novel solution to the pervasive issue of reward over-optimization in Reinforcement Learning from Human Feedback (RLHF) for Large Language Models (LLMs).""",2024-03-08T09:20:12Z
Towards a Psychology of Machines: Large Language Models Predict Human Memory,Yes.,1.,"""Large language models (LLMs) are demonstrating remarkable capabilities across various tasks despite lacking a foundation in human cognition.""",2024-03-08T08:41:14Z
Inverse Design of Photonic Crystal Surface Emitting Lasers is a Sequence Modeling Problem,No.,1.,"The abstract discusses the use of reinforcement learning and Transformer architecture for the inverse design of PCSEL, but it does not mention LLMs or their limitations.",2024-03-08T08:38:50Z
Med3DInsight: Enhancing 3D Medical Image Understanding with 2D Multi-Modal Large Language Models,Yes.,2.,"""Recent advances in multi-modal large language models (MLLMs) provide a new and promising way to understand images with the help of text descriptions. However, most current MLLMs are designed for 2D natural images.""",2024-03-08T08:15:53Z
ELLA: Equip Diffusion Models with LLM for Enhanced Semantic Alignment,Yes.,3.,"""However, most widely used models still employ CLIP as their text encoder, which constrains their ability to comprehend dense prompts, encompassing multiple objects, detailed attributes, complex relationships, long-text alignment, etc.""",2024-03-08T08:08:10Z
ChatUIE: Exploring Chat-based Unified Information Extraction using Large Language Models,Yes.,4.,"""Recent advancements in large language models have shown impressive performance in general chat. However, their domain-specific capabilities, particularly in information extraction, have certain limitations.""",2024-03-08T07:59:19Z
Benchmarking Large Language Models for Molecule Prediction Tasks,Yes.,5.,"""Notably, LLMs struggle with structured data, such as graphs, and often falter when tasked with answering domain-specific questions requiring deep expertise, such as those in biology and chemistry."" and ""Our investigation reveals several key insights",2024-03-08T05:59:56Z
Can we obtain significant success in RST discourse parsing by using Large Language Models?,Yes.,1.,"""While encoder-only or encoder-decoder pre-trained language models have already proved to be effective in discourse parsing, the extent to which LLMs can perform this task remains an open research question.""",2024-03-08T05:34:29Z
Are Human Conversations Special? A Large Language Model Perspective,Yes.,4.,"""there is a significant gap in their ability to specialize in human conversations"" and ""highlight the unique challenges posed by conversational data.""",2024-03-08T04:44:25Z
Is this the real life? Is this just fantasy? The Misleading Success of Simulating Social Interactions With LLMs,Yes.,5.,"""Our findings indicate that addressing information asymmetry remains a fundamental challenge for LLM-based agents.""",2024-03-08T03:49:17Z
Can't Remember Details in Long Documents? You Need Some R&R,,,,2024-03-08T03:03:20Z
DiffChat: Learning to Chat with Text-to-Image Synthesis Models for Interactive Image Creation,Yes.,1.,"""We present DiffChat, a novel method to align Large Language Models (LLMs) to 'chat' with prompt-as-input Text-to-Image Synthesis (TIS) models (e.g., Stable Diffusion) for interactive image creation.""",2024-03-08T02:24:27Z
Tell me the truth: A system to measure the trustworthiness of Large Language Models,Yes.,5.,"""one of the major reasons companies are resistant to adopting them is the limited confidence they have in the trustworthiness of those systems."" and ""ChatGPT-4 showed an 80.1% false-positive error rate in identifying usability issues on websites."" and ""ChatGPT has an accuracy rate of 17% percent when diagnosing pediatric medical cases.""",2024-03-08T00:27:57Z
An In-depth Evaluation of GPT-4 in Sentence Simplification with Error-based Human Assessment,Yes.,3.,"""However, LLMs have their limitations, as seen in GPT-4's struggles with lexical paraphrasing.""",2024-03-08T00:19:24Z
SecGPT: An Execution Isolation Architecture for LLM-Based Systems,Yes.,4.,"""Because third-party apps may not be trustworthy, and exacerbated by the imprecision of the natural language interfaces, the current designs pose security and privacy risks for users.""",2024-03-08T00:02:30Z
Automatic and Universal Prompt Injection Attacks against Large Language Models,Yes.,5.,"""These attacks manipulate LLM-integrated applications into producing responses aligned with the attacker's injected content, deviating from the user's actual requests.""",2024-03-07T23:46:20Z
Few shot chain-of-thought driven reasoning to prompt LLMs for open ended medical question answering,Yes.,1.,"""Large Language models (LLMs) have demonstrated significant potential in transforming healthcare by automating tasks such as clinical documentation, information retrieval, and decision support.""",2024-03-07T20:48:40Z
Evaluating Biases in Context-Dependent Health Questions,Yes.,4.,"""We study how large language model biases are exhibited through these contextual questions in the healthcare domain."" and ""Our experiments reveal biases in each of these attributes, where young adult female users are favored.""",2024-03-07T19:15:40Z
iScore: Visual Analytics for Interpreting How Language Models Automatically Score Summaries,Yes.,3.,"""their unprecedented size and expanding number of parameters inhibits transparency and impedes trust when they underperform.""",2024-03-07T18:56:39Z
LLMs in the Imaginarium: Tool Learning through Simulated Trial and Error,Yes.,5.,"""Existing LLMs, including GPT-4 and open-source LLMs specifically fine-tuned for tool use, only reach a correctness rate in the range of 30% to 60%, far from reliable use in practice.""",2024-03-07T18:50:51Z
SnapNTell: Enhancing Entity-Centric Visual Question Answering with Retrieval Augmented Multimodal LLM,Yes.,4.,"""Despite these advancements, VLLMs still encounter substantial difficulties in handling queries involving long-tail entities, with a tendency to produce erroneous or hallucinated responses.""",2024-03-07T18:38:17Z
How Far Are We from Intelligent Visual Deductive Reasoning?,Yes.,4.,"""we are still far from achieving comparable proficiency in visual deductive reasoning,"" and ""certain standard strategies that are effective when applied to LLMs do not seamlessly translate to the challenges presented by visual reasoning tasks,"" and ""VLMs struggle to solve these tasks mainly because they are unable to perceive and comprehend multiple, confounding abstract patterns in RPM examples.""",2024-03-07T18:35:54Z
Common 7B Language Models Already Possess Strong Math Capabilities,Yes.,5.,"""The primary issue with the current base model is the difficulty in consistently eliciting its inherent mathematical capabilities.""",2024-03-07T18:00:40Z
ObjectCompose: Evaluating Resilience of Vision-Based Models on Object-to-Background Compositional Changes,No.,1.,The abstract does not mention LLMs or any related limitations. It focuses on evaluating the robustness of vision-based models against object-to-background compositional changes.,2024-03-07T17:48:48Z
Fact-Checking the Output of Large Language Models via Token-Level Uncertainty Quantification,,,,2024-03-07T17:44:17Z
Telecom Language Models: Must They Be Large?,Yes.,5.,"""the deployment of these sophisticated models is often hampered by their substantial size and computational demands, raising concerns about their viability in resource-constrained environments"" and ""highlighting its potential and limitations.""",2024-03-07T17:13:12Z
QAQ: Quality Adaptive Quantization for LLM KV Cache,Yes.,5.,"""a significant bottleneck in model deployment emerges due to the linear expansion of the Key-Value (KV) cache with the context length"" and ""heuristics used by these strategies may wrongly evict essential KV cache, which can significantly degrade model performance.""",2024-03-07T16:42:37Z
Teaching Large Language Models to Reason with Reinforcement Learning,Yes.,3.,"""during RL training models fail to explore significantly beyond solutions already produced by SFT models.""",2024-03-07T16:36:29Z
CAT: Enhancing Multimodal Large Language Model to Answer Questions in Dynamic Audio-Visual Scenarios,Yes.,3.,"""Although existing Multimodal Large Language Models (MLLMs) can respond to audio-visual content, these responses are sometimes ambiguous and fail to describe specific audio-visual events.""",2024-03-07T16:31:02Z
Wiki-TabNER:Advancing Table Interpretation Through Named Entity Recognition,Yes.,3.,"""Additionally, we perform qualitative analysis to gain insights into the challenges encountered by the models and to understand the limitations of the proposed dataset.""",2024-03-07T15:22:07Z
GraphInstruct: Empowering Large Language Models with Graph Understanding and Reasoning Capability,Yes.,1.,"""Evaluating and enhancing the general capabilities of large language models (LLMs) has been an important research topic.""",2024-03-07T13:36:08Z
Do Large Language Model Understand Multi-Intent Spoken Language ?,Yes.,1.,"""Our research illustrates that LLMs can match and potentially excel beyond the capabilities of current state-of-the-art multi-intent SLU models.""",2024-03-07T13:30:52Z
Pearl: A Review-driven Persona-Knowledge Grounded Conversational Recommendation Dataset,Yes.,2.,"""Despite the progress, the field has many aspects left to explore.""",2024-03-07T12:57:16Z
Low-Resource Court Judgment Summarization for Common Law Systems,Yes.,1.,"""Besides, this is the first court judgment summarization work adopting large language models (LLMs) in data augmentation, summary generation, and evaluation.""",2024-03-07T12:47:42Z
Membership Inference Attacks and Privacy in Topic Modeling,No.,1.,The abstract discusses privacy attacks against topic models and does not mention large language models (LLMs) or their limitations.,2024-03-07T12:43:42Z
Feedback-Generation for Programming Exercises With GPT-4,Yes.,3.,"""At the same time, inconsistent feedback was noted such as stating that the submission is correct but an error needs to be fixed.""",2024-03-07T12:37:52Z
Acceleron: A Tool to Accelerate Research Ideation,,,,2024-03-07T10:20:06Z
Discriminative Probing and Tuning for Text-to-Image Generation,Yes.,3.,"""Existing solutions involve cross-attention manipulation for better compositional understanding or integrating large language models for improved layout planning."" and ""However, the inherent alignment capabilities of T2I models are still inadequate.""",2024-03-07T08:37:33Z
Online Adaptation of Language Models with a Memory of Amortized Contexts,Yes.,3.,"""large language models (LLMs) quickly run out of date despite enormous development costs"" and ""given the ever-expanding corpus of unseen documents and the large parameter space of modern LLMs, efficient adaptation is essential.""",2024-03-07T08:34:57Z
Can Your Model Tell a Negation from an Implicature? Unravelling Challenges With Intent Encoders,Yes.,3.,"""We observe that current embedding models fare poorly in semantic understanding of these concepts.""",2024-03-07T08:32:17Z
HaluEval-Wild: Evaluating Hallucinations of Language Models in the Wild,Yes.,5.,"""Hallucinations pose a significant challenge to the reliability of large language models (LLMs) in critical domains.""",2024-03-07T08:25:46Z
Effectiveness Assessment of Recent Large Vision-Language Models,Yes.,5.,"""Our investigations reveal that these models demonstrate limited proficiency not only in specialized tasks but also in general tasks. We delve deeper into this inadequacy and suggest several potential factors, including limited cognition in specialized tasks, object hallucination, text-to-image interference, and decreased robustness in complex problems.""",2024-03-07T08:25:27Z
Proxy-RLHF: Decoupling Generation and Alignment in Large Language Model with Proxy,Yes.,3.,"""existing RLHF methods require a high computational cost, one main reason being that RLHF assigns both the generation and alignment tasks to the LLM simultaneously.""",2024-03-07T07:31:00Z
Advancing Biomedical Text Mining with Community Challenges,Yes.,2.,"""Finally, we discuss the contributions and limitations of these community challenges, while highlighting future directions in the era of large language models.""",2024-03-07T06:52:51Z
Can Small Language Models be Good Reasoners for Sequential Recommendation?,Yes.,5.,"""However, there are still numerous challenges that should be addressed to successfully implement sequential recommendations empowered by LLMs. Firstly, user behavior patterns are often complex, and relying solely on one-step reasoning from LLMs may lead to incorrect or task-irrelevant responses. Secondly, the prohibitively resource requirements of LLM (e.g., ChatGPT-175B) are overwhelmingly high",2024-03-07T06:49:37Z
Federated Recommendation via Hybrid Retrieval Augmented Generation,Yes.,3.,"""LLM-based recommenders encounter challenges such as low inference efficiency and potential hallucination, compromising their performance in real-world scenarios.""",2024-03-07T06:38:41Z
UltraWiki: Ultra-fine-grained Entity Set Expansion with Negative Seed Entities,Yes.,3.,"""Extensive experiments confirm the effectiveness of our proposed strategies and also reveal that there remains a large space for improvement in Ultra-ESE.""",2024-03-07T06:10:02Z
DEEP-ICL: Definition-Enriched Experts for Language Model In-Context Learning,Yes.,3.,"""We argue that improvement from ICL does not directly rely on model size, but essentially stems from understanding task definitions and task-guided learning."" and ""overcoming pretraining sequence length limitations.""",2024-03-07T05:26:41Z
Evaluation of LLMs on Syntax-Aware Code Fill-in-the-Middle Tasks,Yes.,1.,"""This benchmark focuses on syntax-aware completions of program structures such as code blocks and conditional expressions, and includes 17,720 examples from multiple programming languages, sourced from recent code submissions after April 2022 to minimize data contamination.""",2024-03-07T05:05:56Z
Aligners: Decoupling LLMs and Alignment,Yes.,3.,"""Alignment is challenging, costly, and needs to be repeated for every LLM and alignment criterion.""",2024-03-07T04:54:56Z
Self-Evaluation of Large Language Model based on Glass-box Features,Yes.,1.,"""The proliferation of open-source Large Language Models (LLMs) underscores the pressing need for evaluation methods.""",2024-03-07T04:50:38Z
Large Language Models are In-Context Molecule Learners,Yes.,3.,"""previous methods in adapting LLMs to the molecule-caption translation task required extra domain-specific pre-training stages, suffered weak alignment between molecular and textual spaces, or imposed stringent demands on the scale of LLMs.""",2024-03-07T03:58:28Z
"Generative AI for Synthetic Data Generation: Methods, Challenges and the Future",Yes.,3.,"""discuss the current limitations, and suggest potential pathways for future research.""",2024-03-07T03:38:44Z
Metric-aware LLM inference for regression and scoring,Yes.,3.,"""Typically, outputs are obtained via autoregressive sampling from the LLM's underlying distribution. Building on prior work on Minimum Bayes Risk Decoding, we show that this inference strategy can be suboptimal for a range of regression and scoring tasks, and associated evaluation metrics.""",2024-03-07T03:24:34Z
Improving Retrieval in Theme-specific Applications using a Corpus Topical Taxonomy,Yes.,3.,"""However, their effectiveness is often limited in theme-specific applications for specialized areas or industries, due to unique terminologies, incomplete contexts of user queries, and specialized search intents.""",2024-03-07T02:34:54Z
Privacy-preserving Fine-tuning of Large Language Models through Flatness,Yes.,3.,"""The privacy concerns associated with the use of Large Language Models (LLMs) have grown recently with the development of LLMs such as ChatGPT. Differential Privacy (DP) techniques are explored in existing work to mitigate their privacy risks at the cost of generalization degradation.""",2024-03-07T00:44:11Z
Exploring LLM-based Agents for Root Cause Analysis,Yes.,5.,"""However, these approaches are not able to dynamically collect additional diagnostic information such as incident related logs, metrics or databases, severely restricting their ability to diagnose root causes.""",2024-03-07T00:44:01Z
Can Large Language Models Reason and Plan?,Yes.,4.,"""While humans sometimes do show the capability of correcting their own erroneous guesses with self-critiquing, there seems to be no basis for that assumption in the case of LLMs.""",2024-03-07T00:36:32Z
Artificial Intelligence Exploring the Patent Field,Yes.,4.,"""However, patents entail a number of difficulties with which existing models struggle."" and ""Although research has made substantial progress on certain tasks, the performance across many others remains suboptimal, sometimes because of either the special nature of patents and their language or inconsistencies between legal terms and the everyday meaning of terms. Moreover, yet few methods have demonstrated the ability to produce satisfactory text for specific sections",2024-03-06T23:17:16Z
