Title,Talks about LLMs,Rate,Evidence,Published
Soft-prompt Tuning for Large Language Models to Evaluate Bias,Yes.,4.,"""Since these models are trained on real-world data that could be prone to bias toward certain groups of populations, it is important to identify these underlying issues.""",2023-06-07T19:11:25Z
ModuleFormer: Modularity Emerges from Mixture-of-Experts,Yes.,5.,"""existing models are expensive to train and deploy, and it is also difficult to expand their knowledge beyond pre-training data without forgetting previous knowledge.""",2023-06-07T17:59:57Z
On the Reliability of Watermarks for Large Language Models,,,,2023-06-07T17:58:48Z
"Revisiting Out-of-distribution Robustness in NLP: Benchmark, Analysis, and LLMs Evaluations",Yes.,3.,"""We identify that both fine-tuned small models and LLMs face challenges in effectively addressing downstream tasks.""",2023-06-07T17:47:03Z
The Two Word Test: A Semantic Benchmark for Large Language Models,Yes.,5.,"""Results demonstrated that, compared to humans, all models perform poorly at rating meaningfulness of these phrases. GPT-3.5 and Bard are also unable to make binary discriminations between sensible and nonsense phrases as making sense. GPT-4 makes a substantial improvement in binary discrimination of combinatorial phrases but is still significantly worse than human performance. The TWT can be used to understand the",2023-06-07T17:22:03Z
Language Models Get a Gender Makeover: Mitigating Gender Bias with Few-Shot Data Interventions,Yes.,4.,"""Societal biases present in pre-trained large language models are a critical issue as these models have been shown to propagate biases in countless downstream applications, rendering them unfair towards specific groups of people.""",2023-06-07T16:50:03Z
"ChatGPT is fun, but it is not funny! Humor is still challenging Large Language Models",Yes.,5.,"""ChatGPT has not solved computational humor yet but it can be a big leap toward 'funny' machines.""",2023-06-07T16:10:21Z
StudentEval: A Benchmark of Student-Written Prompts for Large Language Models of Code,Yes.,3.,"""We also find that nondeterministic LLM sampling could mislead students into thinking that their prompts are more (or less) effective than they actually are, which has implications for how to teach with Code LLMs.""",2023-06-07T16:03:55Z
Long-form analogies generated by chatGPT lack human-like psycholinguistic properties,Yes.,5.,"""These methods can be used to characterize the psycholinguistic properties of LLM output and illustrate areas where LLMs fall short in comparison to human-generated text.""",2023-06-07T15:42:31Z
PromptBench: Towards Evaluating the Robustness of Large Language Models on Adversarial Prompts,Yes.,5.,"""Our findings demonstrate that contemporary LLMs are not robust to adversarial prompts.""",2023-06-07T15:37:00Z
Can current NLI systems handle German word order? Investigating language model performance on a new German challenge set of minimal pairs,Yes.,3.,"""We show that current German autoencoding models fine-tuned on translated NLI data can struggle on this challenge set, reflecting the fact that translated NLI datasets will not mirror all necessary language phenomena in the target language.""",2023-06-07T15:33:07Z
Enhancing In-Context Learning with Answer Feedback for Multi-Span Question Answering,Yes.,2.,"""it still has a large gap with fully-supervised models on specific tasks such as multi-span question answering.""",2023-06-07T15:20:24Z
STEPS: A Benchmark for Order Reasoning in Sequential Tasks,Yes.,3.,"""The commonsense reasoning of action orders in sequential tasks are challenging to resolve via zero-shot prompting or few-shot in-context learning for LLMs.""",2023-06-07T13:58:55Z
"On the Detectability of ChatGPT Content: Benchmarking, Methodology, and Evaluation through the Lens of Academic Writing",Yes.,2.,"""We start by examining the unsatisfactory performance of existing ChatGPT detecting tools and the challenges faced by human evaluators.""",2023-06-07T12:33:24Z
Multilingual Clinical NER: Translation or Cross-lingual Transfer?,Yes.,2.,"""Cross-lingual transfer (CLT) is a way to circumvent this issue thanks to the ability of multilingual large language models to be fine-tuned on a specific task in one language and to provide high accuracy for the same task in another language."" and ""While they can take advantage of monoling",2023-06-07T12:31:07Z
Youku-mPLUG: A 10 Million Large-scale Chinese Video-Language Dataset for Pre-training and Benchmarks,Yes.,1.,"""Finally, we scale up mPLUG-video based on the frozen Bloomz with only 1.7% trainable parameters as Chinese multimodal LLM, and demonstrate impressive instruction and video understanding ability.""",2023-06-07T11:52:36Z
GPT Self-Supervision for a Better Data Annotator,Yes.,3.,"""significant problems such as limited applicability to unlabeled data, the absence of self-supervised methods, and the lack of focus on complex structured data still persist.""",2023-06-07T11:33:14Z
"Personality testing of GPT-3: Limited temporal reliability, but highlighted social desirability of GPT-3's personality instruments results",Yes.,3.,"""The findings revealed varying levels of agreement in chatbot's responses over time, with some scales displaying excellent agreement while others demonstrated poor agreement.""",2023-06-07T10:14:17Z
Increasing Diversity While Maintaining Accuracy: Text Data Generation with Large Language Models and Human Interventions,,,,2023-06-07T04:27:09Z
Knowledge-Augmented Language Model Prompting for Zero-Shot Knowledge Graph Question Answering,Yes.,5.,"""However, such internalized knowledge might be insufficient and incorrect, which could lead LLMs to generate factually wrong answers. Furthermore, fine-tuning LLMs to update their knowledge is expensive.""",2023-06-07T04:15:21Z
An Empirical Analysis of Parameter-Efficient Methods for Debiasing Pre-Trained Language Models,Yes.,4.,"""The increasingly large size of modern pretrained language models not only makes them inherit more human-like biases from the training corpora, but also makes it computationally expensive to mitigate such biases."" and ""are less effective when it comes to racial and religious bias, which may be attributed to",2023-06-06T23:56:18Z
Certified Deductive Reasoning with Language Models,Yes.,5.,"""Language models often achieve higher accuracy when reasoning step-by-step in complex tasks. However, even when arriving at a correct final answer, their rationales are often logically unsound or inconsistent.""",2023-06-06T21:49:00Z
Büyük dil modellerinin Türkçe verisetleri ile eğitilmesi ve ince ayarlanması,Yes.,3.,"""When it comes to Turkish language, open-access models do not provide satisfactory coverage. This is also observed over published datasets.""",2023-06-06T19:31:08Z
Leveraging Explicit Procedural Instructions for Data-Efficient Action Prediction,Yes.,2.,"""their widespread deployment is limited by the substantial quantities of task-specific data required for training.""",2023-06-06T18:42:08Z
MISGENDERED: Limits of Large Language Models in Understanding Pronouns,Yes.,5.,"""We comprehensively evaluate popular language models for their ability to correctly use English gender-neutral pronouns (e.g., singular they, them) and neo-pronouns (e.g., ze, xe, thon) that are used by individuals whose gender identity is not represented by binary pronouns."" and ""When prompted out-of-the-box, language models perform poorly at correctly predicting neo",2023-06-06T18:27:52Z
ChatDB: Augmenting LLMs with Databases as Their Symbolic Memory,Yes.,5.,"""mainstream LLMs are not taking full advantage of memory, and the designs are heavily influenced by biological brains. Due to their approximate nature and proneness to the accumulation of errors, conventional neural memory mechanisms cannot support LLMs to simulate complex reasoning.""",2023-06-06T17:58:24Z
Deductive Verification of Chain-of-Thought Reasoning,Yes.,4.,"""its emphasis on intermediate reasoning steps can inadvertently introduce hallucinations and accumulated errors, thereby limiting models' ability to solve complex reasoning tasks.""",2023-06-06T17:18:56Z
Can large language models democratize access to dual-use biotechnology?,Yes.,5.,"""However, these models may also confer easy access to dual-use technologies capable of inflicting great harm."" and ""Collectively, these results suggest that LLMs will make pandemic-class agents widely accessible as soon as they are credibly identified, even to people with little or no laboratory training.""",2023-06-06T15:52:05Z
The Emergence of Essential Sparsity in Large Pre-trained Models: The Weights that Matter,Yes.,2.,"""With exploding parameter counts, Lottery Ticket Hypothesis (LTH) and its variants, have lost their pragmatism in sparsifying them due to high computation and memory bottleneck of repetitive train-prune-retrain routine of iterative magnitude pruning (IMP) which worsens with increasing model size.""",2023-06-06T15:49:09Z
Prompt Space Optimizing Few-shot Reasoning Success with Large Language Models,Yes.,3.,"""However, an unresolved problem arises from the fact that current approaches lack a solid mathematical solution for determining optimal prompts.""",2023-06-06T15:43:16Z
Towards End-to-end Speech-to-text Summarization,Yes.,2.,"""the performance of the E2E model still lies behind the cascade one, which is object of an extensive analysis that includes future directions to close that gap.""",2023-06-06T15:22:16Z
Enabling Intelligent Interactions between an Agent and an LLM: A Reinforcement Learning Approach,Yes.,5.,"""interactions with LLMs can be time-consuming. In many practical scenarios, they require a significant amount of storage space that can only be deployed on remote cloud server nodes. Additionally, using commercial LLMs can be costly since they may charge based on usage frequency.""",2023-06-06T11:49:09Z
Language acquisition: do children and language models follow similar learning stages?,Yes.,1.,"""we here compare the learning trajectories of deep language models to those of children.""",2023-06-06T11:08:20Z
An Approach to Solving the Abstraction and Reasoning Corpus (ARC) Challenge,Yes.,1.,"""We utilise the power of Large Language Models (LLMs), in particular GPT4, to be prompt engineered into performing an arbitrary task.""",2023-06-06T10:08:12Z
Applying Standards to Advance Upstream & Downstream Ethics in Large Language Models,Yes.,4.,"""The paper's key argument is that existing IT-related ethical codes, while adequate for traditional IT engineering, are inadequate for the challenges posed by LLM-based content generation.""",2023-06-06T08:47:42Z
Natural Language Commanding via Program Synthesis,Yes.,3.,"""While LLMs are excellent at understanding user intent expressed as natural language, they are not sufficient for fulfilling application-specific user intent that requires more than text-to-text transformations.""",2023-06-06T07:28:49Z
Large Language Models of Code Fail at Completing Code with Potential Bugs,Yes.,5.,"""We find that the presence of potential bugs significantly degrades the generation performance of the high-performing Code-LLMs.""",2023-06-06T06:35:27Z
On the Role of Attention in Prompt-tuning,Yes.,2.,"""Despite its success in LLMs, there is limited theoretical understanding of the power of prompt-tuning and the role of the attention mechanism in prompting.""",2023-06-06T06:23:38Z
Prompting Large Language Models to Reformulate Queries for Moment Localization,Yes.,1.,"""Inspired by the recent success of large language models, especially their ability of understanding and generating complex natural language contents, in this extended abstract, we make early attempts at reformulating the moment queries into a set of instructions using large language models and making them more friendly to the localization models.""",2023-06-06T05:48:09Z
Inference-Time Intervention: Eliciting Truthful Answers from a Language Model,Yes.,3.,"""Our findings suggest that LLMs may have an internal representation of the likelihood of something being true, even as they produce falsehoods on the surface.""",2023-06-06T01:26:53Z
Multi-Agent Collaboration: Harnessing the Power of Intelligent LLM Agents,Yes.,3.,"""Our framework addresses limitations and challenges such as looping issues, security risks, scalability, system evaluation, and ethical considerations.""",2023-06-05T23:55:37Z
shs-nlp at RadSum23: Domain-Adaptive Pre-training of Instruction-tuned LLMs for Radiology Report Impression Generation,Yes.,3.,"""Instruction-tuned generative Large language models (LLMs) like ChatGPT and Bloomz possess excellent generalization abilities, but they face limitations in understanding radiology reports, particularly in the task of generating the IMPRESSIONS section from",2023-06-05T21:33:04Z
Early Weight Averaging meets High Learning Rates for LLM Pre-training,Yes.,1.,"""Training Large Language Models (LLMs) incurs significant cost; hence, any strategy that accelerates model convergence is helpful.""",2023-06-05T20:51:44Z
NLU on Data Diets: Dynamic Data Subset Selection for NLP Classification Tasks,Yes.,2.,"""Finetuning large language models inflates the costs of NLU applications and remains the bottleneck of development cycles.""",2023-06-05T19:30:41Z
ChatGPT as a mapping assistant: A novel method to enrich maps with generative AI and content derived from street-level photographs,Yes.,1.,"""Results demonstrate two ways to effectively increase the accuracy of mapping suggestions without modifying the underlying AI models.""",2023-06-05T19:26:21Z
A Static Evaluation of Code Completion by Large Language Models,Yes.,4.,"""Our static analysis reveals that Undefined Name and Unused Variable are the most common errors among others made by language models.""",2023-06-05T19:23:34Z
InstructZero: Efficient Instruction Optimization for Black-Box Large Language Models,Yes.,1.,"""it can be challenging to find the best instruction for different situations, especially for black-box LLMs on which backpropagation is forbidden.""",2023-06-05T17:55:22Z
Sequential Monte Carlo Steering of Large Language Models using Probabilistic Programs,Yes.,5.,"""Even after fine-tuning and reinforcement learning, large language models (LLMs) can be difficult, if not impossible, to control reliably with prompts alone.""",2023-06-05T17:55:05Z
SpQR: A Sparse-Quantized Representation for Near-Lossless LLM Weight Compression,Yes.,3.,"""quantization down to 3-4 bits per parameter usually leads to moderate-to-high accuracy losses, especially for smaller models in the 1-10B parameter range, which are well-suited for edge deployments.""",2023-06-05T17:53:28Z
Analyzing Syntactic Generalization Capacity of Pre-trained Language Models on Japanese Honorific Conversion,Yes.,3.,"""It remains unclear whether pre-trained large language models (LLMs) can flexibly handle Japanese honorifics like humans.""",2023-06-05T17:27:48Z
Benchmarking Large Language Models on CMExam -- A Comprehensive Chinese Medical Exam Dataset,Yes.,5.,"""The results show that GPT-4 had the best accuracy of 61.6% and a weighted F1 score of 0.617. These results highlight a great disparity when compared to human accuracy, which stood at 71.6%. For explanation tasks, while LLMs could",2023-06-05T16:48:41Z
SelfEvolve: A Code Evolution Framework via Large Language Models,Yes.,3.,"""the performance of these retrieval-based methods is limited by the strength of the retrievers used"" and ""while LLMs show great emergent ability, they still struggle to produce the correct code in one turn.""",2023-06-05T14:12:46Z
Leveraging Large Language Models for Topic Classification in the Domain of Public Affairs,Yes.,1.,"""Large Language Models (LLMs) have the potential to greatly enhance the analysis of public affairs documents by effectively processing and understanding the complex language used in such documents.""",2023-06-05T13:35:01Z
Video-LLaMA: An Instruction-tuned Audio-Visual Language Model for Video Understanding,Yes.,1.,"""Video-LLaMA a multi-modal framework that empowers Large Language Models (LLMs) with the capability of understanding both visual and auditory content in the video.""",2023-06-05T13:17:27Z
Cheap-fake Detection with LLM using Prompt Engineering,Yes.,1.,"""We enhance the baseline algorithm by incorporating a Large Language Model (LLM), GPT3.5, as a feature extractor.""",2023-06-05T11:01:00Z
Building Resilient SMEs: Harnessing Large Language Models for Cyber Security in Australia,Yes.,3.,"""The findings highlight the promising potential of LLMs across various performance criteria, including relevance, accuracy, and applicability, though gaps remain in areas such as completeness and clarity.""",2023-06-05T06:01:00Z
User Behavior Simulation with Large Language Model based Agents,Yes.,1.,"""large language models (LLMs) can achieve human-like intelligence"" and ""we propose an LLM-based agent framework and design a sandbox environment to simulate real user behaviors.""",2023-06-05T02:58:35Z
Evaluation of AI Chatbots for Patient-Specific EHR Questions,Yes.,1.,"""This paper investigates the use of artificial intelligence chatbots for patient-specific question answering (QA) from clinical notes using several large language model (LLM) based systems",2023-06-05T02:52:54Z
Evaluating and Improving Tool-Augmented Computation-Intensive Math Reasoning,Yes.,3.,"""we test four LLMs with CoT prompting, and find that they are all prone to make mistakes at the early steps of the solution, leading to wrong answers.""",2023-06-04T17:02:59Z
Commonsense Knowledge Transfer for Pre-trained Language Models,Yes.,3.,"""pre-trained language models have shown limited capabilities of acquiring implicit commonsense knowledge from self-supervision alone, compared to learning linguistic and factual knowledge that appear more explicitly in the surface patterns in text.""",2023-06-04T15:44:51Z
Exposing Bias in Online Communities through Large-Scale Language Models,Yes.,4.,"""While large language models pre-trained on web data can generate human-sounding text, they also reproduce social biases and contribute to the propagation of harmful stereotypes."" and ""This work not only affirms how easily bias is absorbed from training data but also presents a scalable method to identify and compare the bias of different datasets",2023-06-04T08:09:26Z
OWQ: Outlier-Aware Weight Quantization for Efficient Fine-Tuning and Inference of Large Language Models,Yes.,2.,"""Large language models (LLMs) with hundreds of billions of parameters require powerful server-grade GPUs for inference, limiting their practical deployment.""",2023-06-04T06:33:13Z
Probing Physical Reasoning with Counter-Commonsense Context,Yes.,5.,"""The results show that while large language models can use prepositions such as 'in' and 'into' in the provided context to infer size relationships, they fail to use verbs and thus make incorrect judgments led by their prior physical commonsense.""",2023-06-04T04:24:43Z
Large Language Model Augmented Narrative Driven Recommendations,Yes.,1.,"""In this work, we explore using large language models (LLMs) for data augmentation to train NDR models.""",2023-06-04T03:46:45Z
Sen2Pro: A Probabilistic Perspective to Sentence Embedding from Pre-trained Language Model,Yes.,3.,"""Despite its success, an embedded vector (Sen2Vec) representing a point estimate does not naturally express uncertainty in a taskagnostic way.""",2023-06-04T03:26:43Z
Auto-GPT for Online Decision Making: Benchmarks and Additional Opinions,Yes.,3.,"""Its limited capability for real-world engagement and the absence of benchmarks contribute to these uncertainties.""",2023-06-04T01:07:20Z
SpeechGen: Unlocking the Generative Power of Speech Language Models with Prompts,Yes.,3.,"""the direct adaptation of continuous speech to LLMs that process discrete tokens remains an unsolved challenge, hindering the application of LLMs for speech generation.""",2023-06-03T22:35:27Z
Towards Coding Social Science Datasets with Language Models,Yes.,1.,"""Recent advances in a specific kind of artificial intelligence tool - language models (LMs) - provide a solution to this problem.""",2023-06-03T19:11:34Z
Unsupervised Human Activity Recognition through Two-stage Prompting with ChatGPT,Yes.,3.,"""previous prompt engineering for ChatGPT exhibits limited generalization ability when dealing with a list of words (i.e., sequence of objects) due to the similar weighting assigned to each word in the list.""",2023-06-03T15:41:59Z
Extending an Event-type Ontology: Adding Verbs and Classes Using Fine-tuned LLMs Suggestions,Yes.,1.,"""we have investigated the use of advanced machine learning methods, specifically fine-tuned large language models, for pre-annotating data for a lexical extension task.""",2023-06-03T14:57:47Z
MultiLegalPile: A 689GB Multilingual Legal Corpus,Yes.,1.,"""Large, high-quality datasets are crucial for training Large Language Models (LLMs).""",2023-06-03T10:10:38Z
LambdaBeam: Neural Program Search with Higher-Order Functions and Lambdas,Yes.,1.,"""Our experiments show that LambdaBeam outperforms neural, symbolic, and LLM-based techniques in an integer list manipulation domain.""",2023-06-03T08:24:53Z
On Optimal Caching and Model Multiplexing for Large Model Inference,Yes.,3.,"""Large Language Models (LLMs) and other large foundation models have achieved noteworthy success, but their size exacerbates existing resource consumption and latency challenges. In particular, the large-scale deployment of these models is hindered by the significant resource requirements during inference.""",2023-06-03T05:01:51Z
Can Contextual Biasing Remain Effective with Whisper and GPT-2?,Yes.,3.,"""Despite the large amount of training data, infrequent content words that occur in a particular task may still exhibit poor ASR performance, with contextual biasing a possible remedy.""",2023-06-02T22:56:01Z
AI Transparency in the Age of LLMs: A Human-Centered Research Roadmap,Yes.,4.,"""a central pillar of responsible AI -- transparency -- is largely missing from the current discourse around LLMs"" and ""We reflect on the unique challenges that arise in providing transparency for LLMs.""",2023-06-02T22:51:26Z
Revisiting the Role of Language Priors in Vision-Language Models,Yes.,4.,"""some benchmarks inadvertently capture unnatural language distributions by creating adversarial but unlikely text captions"" and ""even a 'blind' language model that ignores any image evidence can sometimes outperform all prior art, reminiscent of similar challenges faced by the visual-question answering (VQA) community many years ago.""",2023-06-02T19:19:43Z
Knowledge of cultural moral norms in large language models,Yes.,4.,"""We find that pre-trained English language models predict empirical moral norms across countries worse than the English moral norms reported previously. However, fine-tuning language models on the survey data improves inference across countries at the expense of a less accurate estimate of the English moral norms.""",2023-06-02T18:23:35Z
Evaluating Language Models for Mathematics through Interactions,Yes.,4.,"""Static assessment fails to account for the essential interactive element in LLM deployment, and therefore limits how we understand language model capabilities."" and ""humans should be aware of language models' algebraic fallibility and discern where they are appropriate to use.""",2023-06-02T17:12:25Z
Fine-Grained Human Feedback Gives Better Rewards for Language Model Training,Yes.,5.,"""Language models (LMs) often exhibit undesirable text generation behaviors, including generating false, toxic, or irrelevant outputs.""",2023-06-02T17:11:37Z
MKOR: Momentum-Enabled Kronecker-Factor-Based Optimizer Using Rank-1 Updates,Yes.,3.,"""Hence they exhibit poor scalability and performance in transformer models, e.g. large language models (LLMs), because the batch sizes in these models scale by the attention mechanism sequence length, leading to large model size and batch sizes.""",2023-06-02T17:00:19Z
Harnessing large-language models to generate private synthetic text,Yes.,3.,"""However, generating private synthetic data is much harder than training a private model."" and ""executing it has proven problematic. Previous approaches either show significant performance loss, or have, as we show, critical design flaws.""",2023-06-02T16:59:36Z
Log Parsing: How Far Can ChatGPT Go?,Yes.,3.,"""However, its performance in automated log parsing remains unclear."" and ""Based on our findings, we outline several challenges and opportunities for ChatGPT-based log parsing.""",2023-06-02T14:58:43Z
EmoUS: Simulating User Emotions in Task-Oriented Dialogues,Yes.,1.,"""Developing such methods is important in the age of large language model chat-bots and rising ethical concerns.""",2023-06-02T14:48:19Z
PassGPT: Password Modeling and (Guided) Generation with Large Language Models,Yes.,1.,"""Large language models (LLMs) successfully model natural language from vast amounts of text without the need for explicit supervision.""",2023-06-02T13:49:53Z
"Can LLMs like GPT-4 outperform traditional AI tools in dementia diagnosis? Maybe, but not today",Yes.,5.,"""we discuss the limitations of GPT-4 in its current state and propose future research directions to enhance GPT-4 in dementia diagnosis.""",2023-06-02T12:47:45Z
Prompt Tuning Large Language Models on Personalized Aspect Extraction for Recommendations,Yes.,1.,"""we leverage the recent advances in large language models and design a new prompt learning mechanism to generate aspects for the end recommendation task.""",2023-06-02T12:00:03Z
ChatGPT for Zero-shot Dialogue State Tracking: A Solution or an Opportunity?,Yes.,3.,"""Despite our findings, we argue that properties inherent to general purpose models limit their ability to replace specialized systems.""",2023-06-02T09:15:01Z
An Empirical Study on Challenging Math Problem Solving with GPT-4,Yes.,1.,"""Employing Large Language Models (LLMs) to address mathematical problems is an intriguing research endeavor, considering the abundance of math problems expressed in natural language across numerous science and engineering fields.""",2023-06-02T08:02:15Z
MetaVL: Transferring In-Context Learning Ability From Language Models to Vision-Language Models,Yes.,1.,"""Large-scale language models have shown the ability to adapt to a new task via conditioning on a few demonstrations (i.e., in-context learning). However, in the vision-language domain, most large-scale pre-trained vision-language (VL) models do not possess the ability to conduct",2023-06-02T07:21:03Z
Egocentric Planning for Scalable Embodied Task Achievement,Yes.,3.,"""This work offers a solid baseline for studying end-to-end and hybrid methods that aim to generalize to new tasks, including recent approaches relying on LLMs, but often struggle to scale to long sequences of actions or produce robust plans for novel tasks.""",2023-06-02T06:41:24Z
ChatGPT is a Remarkable Tool -- For Experts,Yes.,5.,"""These limitations encompass factors like incorrect and fictitious responses, inaccuracies in code, limited logical reasoning abilities, overconfidence, and critical ethical concerns of copyrights and privacy violation.""",2023-06-02T06:28:21Z
KL-Divergence Guided Temperature Sampling,Yes.,3.,"""As temperature increases, the prediction becomes diverse but also vulnerable to hallucinations -- generating tokens that are sensible but not factual.""",2023-06-02T06:11:26Z
How Ready are Pre-trained Abstractive Models and LLMs for Legal Case Judgement Summarization?,Yes.,5.,"""we check for inconsistencies and hallucinations in the summaries"" and ""we often find inconsistent or hallucinated information in the generated abstractive summaries"" and ""our investigation indicates that the pre-trained abstractive summarization models and LLMs are not yet ready for fully automatic deployment for case judgement summarization; rather a human-in-the-loop approach including manual checks for inconsistencies is more",2023-06-02T03:16:19Z
Responsible Task Automation: Empowering Large Language Models as Responsible Task Automators,Yes.,3.,"""The associated risks will be revealed as we delegate an increasing number of tasks to machines for automated completion."" and ""We further propose and compare two paradigms for implementing the first two capabilities. One is to leverage the generic knowledge of LLMs themselves via prompt engineering while the other is to adopt domain",2023-06-02T02:42:58Z
Is Model Attention Aligned with Human Attention? An Empirical Study on Large Language Models for Code Generation,,,,2023-06-02T00:57:03Z
Systematic Evaluation of GPT-3 for Zero-Shot Personality Estimation,Yes.,5.,"""However, when prompted to provide fine-grained classification, its performance drops to close to a simple most frequent class (MFC) baseline."" and ""illustrating systematic errors that suggest ways to improve LLMs on human-level NLP tasks.""",2023-06-01T22:43:37Z
Hybrid Long Document Summarization using C2F-FAR and ChatGPT: A Practical Study,Yes.,4.,"""a closer examination of the texts generated by ChatGPT through human evaluations has shown that there are still critical issues in terms of text coherence, faithfulness, and style.""",2023-06-01T21:58:33Z
Evaluating the Capabilities of Multi-modal Reasoning Models with Synthetic Task Data,,,,2023-06-01T20:56:34Z
LLMatic: Neural Architecture Search via Large Language Models and Quality Diversity Optimization,Yes.,1.,"""Large Language Models (LLMs) have emerged as powerful tools capable of accomplishing a broad spectrum of tasks.""",2023-06-01T19:33:21Z
Cook-Gen: Robust Generative Modeling of Cooking Actions from Recipes,Yes.,5.,"""Cooking actions are notoriously hard to model using statistical learning methods due to irregular data patterns - significantly varying natural language descriptions for the same action (e.g., marinate the meat vs. marinate the meat and leave overnight) and infrequently occurring patterns (e.g., add salt occurs far more frequently than",2023-06-01T18:49:47Z
AWQ: Activation-aware Weight Quantization for LLM Compression and Acceleration,Yes.,3.,"""Large language models (LLMs) have shown excellent performance on various tasks, but the astronomical model size raises the hardware barrier for serving (memory size) and slows down token generation (memory bandwidth).""",2023-06-01T17:59:10Z
Exposing Attention Glitches with Flip-Flop Language Modeling,Yes.,5.,"""The brittleness of these models, particularly when executing long chains of reasoning, currently seems to be an inevitable price to pay for their advanced capabilities of coherently synthesizing knowledge, pragmatics, and abstract thought."" and ""We find that Transformer FFLMs suffer from a long tail of sporadic reasoning errors,",2023-06-01T17:44:35Z
Vocabulary-free Image Classification,Yes.,2.,"""Despite showing impressive zero-shot capabilities, a pre-defined set of categories, a.k.a. the vocabulary, is assumed at test time for composing the textual prompts. However, such assumption can be impractical when the semantic context is unknown and evolving.""",2023-06-01T17:19:43Z
The feasibility of artificial consciousness through the lens of neuroscience,Yes.,4.,"""the inputs to large language models lack the embodied, embedded information content characteristic of our sensory contact with the world around us,"" and ""the architecture of large language models is missing key features of the thalamocortical system that have been linked to conscious awareness in mammals.""",2023-06-01T17:18:15Z
LLaVA-Med: Training a Large Language-and-Vision Assistant for Biomedicine in One Day,Yes.,1.,"""Conversational generative AI has demonstrated remarkable promise for empowering biomedical practitioners, but current investigations focus on unimodal text.""",2023-06-01T16:50:07Z
"Robust Backdoor Attack with Visible, Semantic, Sample-Specific, and Compatible Triggers",Yes.,1.,"""utilizing the powerful capabilities of large language models for choosing the suitable trigger and text-guided image editing techniques for generating the poisoned image with the trigger.""",2023-06-01T15:42:06Z
GPT4Image: Can Large Pre-trained Models Help Vision Models on Perception Tasks?,Yes.,2.,"""However, considering the prohibitively high memory and computational cost for implementing such a large model, the conventional models (such as CNN and ViT), are still essential for many visual perception tasks.""",2023-06-01T14:02:45Z
Explanation Graph Generation via Generative Pre-training over Synthetic Graphs,Yes.,3.,"""Current research commonly fine-tunes a text-based pre-trained language model on a small downstream dataset that is annotated with labeled graphs. However, due to the limited scale of available datasets, this approach may prove to be insufficient in bridging the gap between natural language text and structured graphs.""",2023-06-01T13:20:22Z
ReviewerGPT? An Exploratory Study on Using Large Language Models for Paper Reviewing,Yes.,3.,"""The LLM, however, struggled to discern these relatively straightforward distinctions accurately, committing errors in its evaluations for 6 out of the 10 pairs.""",2023-06-01T12:45:53Z
Analysis of ChatGPT on Source Code,Yes.,3.,"""While these models can save time and provide highly accurate results, they are not yet advanced enough to replace human programmers entirely.""",2023-06-01T12:12:59Z
Chain-Of-Thought Prompting Under Streaming Batch: A Case Study,Yes.,3.,"""However, developing effective prompts can be a challenging and labor-intensive task."" and ""Most of them assume that all test data is visible before testing and only select a small subset to generate rationales, which is an unrealistic assumption.""",2023-06-01T11:11:39Z
CapText: Large Language Model-based Caption Generation From Image Context and Description,Yes.,1.,"""We propose and evaluate a new approach, which leverages existing large language models to generate captions from textual descriptions and context alone, without ever processing the image directly.""",2023-06-01T02:40:44Z
Rethinking Model Evaluation as Narrowing the Socio-Technical Gap,Yes.,4.,"""The recent development of generative and large language models (LLMs) poses new challenges for model evaluation that the research community and industry are grappling with."" and ""we urge the community to develop evaluation methods based on real-world socio-requirements and embrace diverse evaluation methods with an acknowledgment of trade-offs between realism to socio-requirements and pragmatic costs to conduct the evaluation.""",2023-06-01T00:01:43Z
An Invariant Learning Characterization of Controlled Text Generation,Yes.,3.,"""researchers hoping to deploy a large language model to produce non-toxic content may use a toxicity classifier to filter generated text"" and ""the performance of controlled generation may be poor if the distributions of text in response to user prompts differ from the distribution the predictor was trained on.""",2023-05-31T21:35:08Z
Automated Annotation with Generative AI Requires Validation,Yes.,4.,"""their performance varies across annotation tasks due to prompt quality, text data idiosyncrasies, and conceptual difficulty. Because these challenges will persist even as LLM technology improves, we argue that any automated annotation process using an LLM must validate the LLM's performance against labels generated by humans.""",2023-05-31T20:50:45Z
Measuring the Robustness of NLP Models to Domain Shifts,Yes.,3.,"""both model types suffer from drops upon domain shifts"" and ""few-shot LLMs often surpass them cross-domain, showing better robustness.""",2023-05-31T20:25:08Z
"Better patching using LLM prompting, via Self-Consistency",Yes.,2.,"""Unfortunately, the use of this highly-performant S-C (or even CoT) approach in software engineering settings is hampered by the lack of explanations; most software datasets lack explanations.""",2023-05-31T18:28:46Z
Improving CLIP Training with Language Rewrites,Yes.,3.,"""Leveraging the in-context learning capability of large language models, we rewrite the text descriptions associated with each image."" and ""However, in the CLIP training paradigm, data augmentations are exclusively applied to image inputs, while language inputs remain unchanged throughout the entire training process, limiting the exposure of diverse texts to the same image.""",2023-05-31T17:59:04Z
Scaling Evidence-based Instructional Design Expertise through Large Language Models,Yes.,3.,"""We discuss the benefits and limitations of AI-driven content generation, emphasizing the necessity of human oversight in ensuring the quality of educational materials.""",2023-05-31T17:54:07Z
Decision-Oriented Dialogue for Human-AI Collaboration,Yes.,3.,"""we highlight a number of challenges models face in decision-oriented dialogues, ranging from efficient communication to reasoning and optimization.""",2023-05-31T17:50:02Z
