Title,Talks about LLMs,Rate,Evidence,Published
Large Language Models Are Not Robust Multiple Choice Selectors,Yes.,5.,"""This work shows that modern LLMs are vulnerable to option position changes in MCQs due to their inherent 'selection bias',"" and ""We hope this work can draw broader research attention to the bias and robustness of modern LLMs.""",2023-09-07T17:44:56Z
OpinionGPT: Modelling Explicit Biases in Instruction-Tuned LLMs,Yes.,4.,"""an open research question concerns the inherent biases of trained models and their responses"" and ""Current research work seeks to de-bias such models, or suppress potentially biased answers.""",2023-09-07T17:41:01Z
Supervised Learning and Large Language Model Benchmarks on Mental Health Datasets: Cognitive Distortions and Suicidal Risks in Chinese Social Media,Yes.,3.,"""we deeply explored and analyzed the performance of these large language models from a psychological perspective, shedding light on their strengths and limitations in identifying and understanding complex human emotions.""",2023-09-07T08:50:46Z
Can Large Language Models Discern Evidence for Scientific Hypotheses? Case Studies in the Social Sciences,Yes.,2.,"""We compare the performance of LLMs to several state-of-the-art benchmarks and highlight opportunities for future research in this area.""",2023-09-07T04:15:17Z
XGen-7B Technical Report,Yes.,4.,"""most high-performing LLMs remain confined behind proprietary walls, hindering scientific progress. Most open-source LLMs, on the other hand, are limited in their ability to support longer sequence lengths, which is a key requirement for many tasks that require inference over an input context.""",2023-09-07T02:20:03Z
Improving Open Information Extraction with Large Language Models: A Study on Demonstration Uncertainty,Yes.,5.,"""Despite the potential of large language models (LLMs) like ChatGPT as a general task solver, they lag behind state-of-the-art (supervised) methods in OIE tasks due to two key issues. First, LLMs struggle to distinguish irrelevant context from relevant relations and generate",2023-09-07T01:35:24Z
Large Language Models as Optimizers,Yes.,1.,"""In this work, we propose Optimization by PROmpting (OPRO), a simple and effective approach to leverage large language models (LLMs) as optimizers, where the optimization task is described in natural language.""",2023-09-07T00:07:15Z
Self-Supervised Masked Digital Elevation Models Encoding for Low-Resource Downstream Tasks,No.,1.,The abstract focuses on self-supervised learning for Digital Elevation Models and does not discuss LLMs or their limitations.,2023-09-06T21:20:10Z
Framework-Based Qualitative Analysis of Free Responses of Large Language Models: Algorithmic Fidelity,Yes.,5.,"""We conclude that the LLM we tested (GPT-3.5) does not have sufficient algorithmic fidelity to expect research on it to generalize to human populations.""",2023-09-06T15:00:44Z
Hide and Seek (HaS): A Lightweight Framework for Prompt Privacy Protection,Yes.,3.,"""Previous research on secure reasoning using multi-party computation (MPC) has proven to be impractical for LLM applications due to its time-consuming and communication-intensive nature.""",2023-09-06T14:54:11Z
Aligning Large Language Models for Clinical Tasks,Yes.,3.,"""effective alignment of LLMs remains a crucial challenge when deploying them for specific clinical applications.""",2023-09-06T10:20:06Z
Norm Tweaking: High-performance Low-bit Quantization of Large Language Models,Yes.,3.,"""attempts at lower-bit quantization often result in severe performance degradation.""",2023-09-06T06:51:15Z
Large Language Models for Automated Open-domain Scientific Hypotheses Discovery,Yes.,1.,"""this is the first work showing that LLMs are able to generate novel (""not existing in the literature"") and valid (""reflecting reality"") scientific hypotheses.""",2023-09-06T05:19:41Z
Zero-Resource Hallucination Prevention for Large Language Models,Yes.,4.,"""The prevalent use of large language models (LLMs) in various domains has drawn attention to the issue of 'hallucination,' which refers to instances where LLMs generate factually inaccurate or ungrounded information.""",2023-09-06T01:57:36Z
Physically Grounded Vision-Language Models for Robotic Manipulation,Yes.,3.,"""current VLMs are limited in their understanding of the physical concepts (e.g., material, fragility) of common objects, which restricts their usefulness for robotic manipulation tasks that involve interaction and physical reasoning about such objects.""",2023-09-05T20:21:03Z
Automating Behavioral Testing in Machine Translation,Yes.,2.,"""To address this limitation, we propose to use Large Language Models (LLMs) to generate a diverse set of source sentences tailored to test the behavior of MT models in a range of situations.""",2023-09-05T19:40:45Z
Delta-LoRA: Fine-Tuning High-Rank Parameters with the Delta of Low-Rank Matrices,Yes.,3.,"""Such a strategy effectively addresses the limitation that the incremental update of low-rank matrices is inadequate for learning representations capable for downstream tasks.""",2023-09-05T17:40:34Z
PromptTTS 2: Describing and Generating Voices with Text Prompt,Yes.,1.,"""we introduce PromptTTS 2 to address these challenges with a variation network to provide variability information of voice not captured by text prompts, and a prompt generation pipeline to utilize the large language models (LLM) to compose high quality text prompts.""",2023-09-05T14:45:27Z
Sample Size in Natural Language Processing within Healthcare Research,No.,1.,The abstract does not mention LLMs or any specific limitations related to them. It focuses on sample size calculations for text classification tasks in the healthcare domain.,2023-09-05T13:42:43Z
Language Models for Novelty Detection in System Call Traces,No.,1.,The abstract focuses on novelty detection methodologies using language models for system call traces but does not specifically mention LLMs or their limitations.,2023-09-05T13:11:40Z
An Automatic Evaluation Framework for Multi-turn Medical Consultations Capabilities of Large Language Models,Yes.,5.,"""However, recent studies have revealed that these models often suffer from hallucinations, leading to overly confident but incorrect judgments. This limits their application in the medical domain, where tasks require the utmost accuracy.""",2023-09-05T09:24:48Z
Data-Juicer: A One-Stop Data Processing System for Large Language Models,Yes.,2.,"""Firstly, the possible data sources for forming data recipes are truly heterogeneous and massive with various qualities. Secondly, it is extremely expensive to precisely evaluate data recipes' impact on LLMs' performance.""",2023-09-05T08:22:07Z
"On the Planning, Search, and Memorization Capabilities of Large Language Models",Yes.,3.,"""we investigate the potential of the state-of-the-art large language model (GPT-4) for planning tasks. We explore its effectiveness in multiple planning subfields, highlighting both its strengths and limitations.""",2023-09-05T00:19:31Z
Softmax Bias Correction for Quantized Generative Models,Yes.,2.,"""PTQ methods commonly keep the softmax activation in higher precision as it has been shown to be very sensitive to quantization noise.""",2023-09-04T17:29:31Z
Open Sesame! Universal Black Box Jailbreaking of Large Language Models,Yes.,5.,"""Our novel approach systematically reveals a model's limitations and vulnerabilities by uncovering instances where its responses deviate from expected behavior.""",2023-09-04T08:54:20Z
Benchmarking Large Language Models in Retrieval-Augmented Generation,Yes.,5.,"""Evaluation reveals that while LLMs exhibit a certain degree of noise robustness, they still struggle significantly in terms of negative rejection, information integration, and dealing with false information.""",2023-09-04T08:28:44Z
Representations Matter: Embedding Modes of Large Language Models using Dynamic Mode Decomposition,Yes.,5.,"""Existing large language models (LLMs) are known for generating 'hallucinated' content, namely a fabricated text of plausibly looking, yet unfounded, facts.""",2023-09-03T19:10:18Z
Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,Yes.,5.,"""a significant concern revolves around their propensity to exhibit hallucinations",2023-09-03T16:56:48Z
FusionAI: Decentralized Training and Deploying LLMs with Massive Consumer-Level GPUs,Yes.,5.,"""The rapid growth of memory and computation requirements of large language models (LLMs) has outpaced the development of hardware, hindering people who lack large-scale high-end GPUs from training or deploying LLMs."" and ""consumer-level GPUs...are typically overlooked in LLM due to their weaker computing performance, smaller storage capacity, and lower communication bandwidth."" and ""this system faces critical",2023-09-03T13:27:56Z
Bias Testing and Mitigation in LLM-based Code Generation,Yes.,5.,"""As the adoption of LLMs becomes more widespread in software coding ecosystems, a pressing issue has emerged",2023-09-03T07:14:49Z
Explainability for Large Language Models: A Survey,Yes.,4.,"""However, their internal mechanisms are still unclear and this lack of transparency poses unwanted risks for downstream applications."" and ""understanding and explaining these models is crucial for elucidating their behaviors, limitations, and social impacts.""",2023-09-02T22:14:26Z
eDKM: An Efficient and Accurate Train-time Weight Clustering for Large Language Models,Yes.,3.,"""However, the size of LLMs (i.e., billions of parameters) requires highly effective compression to fit into storage-limited devices."" and ""its training overhead is prohibitively significant for LLM fine-tuning.""",2023-09-02T15:16:35Z
Knowledge Graph Embeddings for Multi-Lingual Structured Representations of Radiology Reports,Yes.,4.,"""While performing well in terms of accuracy, both the lack of interpretability and limitations to transfer across languages limit their use in clinical setting.""",2023-09-02T11:46:41Z
Large Process Models: Business Process Management in the Age of Generative AI,Yes.,4.,"""The continued success of Large Language Models (LLMs) and other generative artificial intelligence approaches highlights the advantages that large information corpora can have over rigidly defined symbolic models, but also serves as a proof-point of the challenges that purely statistics-based approaches have in terms of safety and trustworthiness.""",2023-09-02T10:32:53Z
LeanContext: Cost-Efficient Domain-Specific Question Answering Using LLMs,Yes.,3.,"""However, widespread LLM integration presents a challenge for small businesses due to the high expenses of LLM API usage. Costs rise rapidly when domain-specific data (context) is used alongside queries for accurate domain-specific LLM responses. ... However, this can also filter out useful information that is necessary to answer some domain-specific queries.""",2023-09-02T06:33:18Z
Baseline Defenses for Adversarial Attacks Against Aligned Language Models,Yes.,3.,"""understand their security vulnerabilities"" and ""we find that the weakness of existing discrete optimizers for text, combined with the relatively high costs of optimization, makes standard adaptive attacks more challenging for LLMs.""",2023-09-01T17:59:44Z
Taken out of context: On measuring situational awareness in LLMs,Yes.,3.,"""An LLM could exploit situational awareness to achieve a high score on safety tests, while taking harmful actions after deployment"" and ""Situational awareness may emerge unexpectedly as a byproduct of model scaling.""",2023-09-01T17:27:37Z
No Train Still Gain. Unleash Mathematical Reasoning of Large Language Models with Monte Carlo Tree Search Guided by Energy Function,Yes.,5.,"""However, when applied to mathematical reasoning tasks, LLMs often struggle to generate correct reasoning steps and answers despite having high probabilities for the solutions.""",2023-09-01T13:10:54Z
BatchPrompt: Accomplish more with less,Yes.,5.,"""prompting with batched data in longer contexts will inevitably lead to worse performance, compared to single-data prompting"" and ""the performance of the language model is significantly correlated with the positions and order of the batched data, due to the corresponding change in decoder context.""",2023-09-01T10:44:36Z
Why do universal adversarial attacks work on large language models?: Geometry might be the answer,Yes.,5.,"""Gradient-based universal adversarial attacks have been shown to be highly effective on large language models and potentially dangerous due to their input-agnostic nature.""",2023-09-01T05:09:49Z
FactLLaMA: Optimizing Instruction-Following Language Models with External Knowledge for Automated Fact-Checking,Yes.,3.,"""However, their knowledge may not always be up-to-date or sufficient, potentially leading to inaccuracies in fact-checking.""",2023-09-01T04:14:39Z
RepCodec: A Speech Representation Codec for Speech Tokenization,Yes.,3.,"""However, this discretization gives rise to a loss of information, consequently impairing overall performance.""",2023-08-31T23:26:10Z
LLM in the Shell: Generative Honeypots,Yes.,1.,"""This work introduces a novel method to create dynamic and realistic software honeypots based on Large Language Models.""",2023-08-31T22:05:46Z
Towards Multilingual Automatic Dialogue Evaluation,Yes.,3.,"""We empirically show that the naive approach of finetuning a pretrained multilingual encoder model with translated data is insufficient to outperform the strong baseline of finetuning a multilingual model with only source data.""",2023-08-31T15:15:26Z
Ladder-of-Thought: Using Knowledge as Steps to Elevate Stance Detection,Yes.,3.,"""CoT relies primarily on a model's pre-trained internal knowledge during reasoning, thereby neglecting the valuable external information that is previously unknown to the model. This omission, especially within the unsupervised reasoning process, can affect the model's overall performance. Moreover, while CoT enhances Large Language",2023-08-31T14:31:48Z
Context Aware Query Rewriting for Text Rankers using LLM,Yes.,5.,"""We find that there are two inherent limitations of using LLMs as query re-writers -- concept drift when using only queries as prompts and large inference costs during query processing.""",2023-08-31T14:19:50Z
Exploring Cross-Cultural Differences in English Hate Speech Annotations: From Dataset Construction to Analysis,Yes.,3.,"""Lastly, we evaluate large language models (LLMs) under a zero-shot setting and show that current LLMs tend to show higher accuracies on Anglosphere country labels in CREHate.""",2023-08-31T13:14:47Z
Developing a Scalable Benchmark for Assessing Large Language Models in Knowledge Graph Engineering,Yes.,5.,"""We show that while being a useful tool, LLMs are yet unfit to assist in knowledge graph generation with zero-shot prompting.""",2023-08-31T10:31:19Z
SARATHI: Efficient LLM Inference by Piggybacking Decodes with Chunked Prefills,Yes.,2.,"""The varying prefill and decode times also lead to imbalance across micro-batches when using pipeline parallelism, resulting in further inefficiency due to bubbles.""",2023-08-31T00:03:02Z
Large Language Models as Data Preprocessors,Yes.,3.,"""Alongside showcasing the inherent capabilities of LLMs, we highlight their limitations, particularly in terms of computational expense and inefficiency.""",2023-08-30T23:28:43Z
LM-Infinite: Zero-Shot Extreme Length Generalization for Large Language Models,Yes.,5.,"""their performance suffers drastically on inputs longer than those encountered during training, substantially limiting their applications in real-world tasks involving long contexts such as encoding scientific articles, code repositories, or long dialogues.""",2023-08-30T16:47:51Z
FPTQ: Fine-grained Post-Training Quantization for Large Language Models,,,,2023-08-30T12:18:18Z
Quantifying and Analyzing Entity-level Memorization in Large Language Models,Yes.,5.,"""privacy risks arising from memorization have attracted increasing attention"" and ""LLMs not only memorize their training data but also understand associations between entities. These findings necessitate that trainers of LLMs exercise greater prudence regarding model memorization, adopting memorization mitigation techniques to preclude privacy violations.""",2023-08-30T03:06:47Z
Interactively Robot Action Planning with Uncertainty Analysis and Active Questioning by Large Language Model,Yes.,5.,"""The instructions given to the LLM by natural language may include ambiguity and lack of information depending on the task context."" and ""However, our experiments also revealed challenges in robot action planning with LLM, such as asking unimportant questions and assuming crucial information without asking.""",2023-08-30T00:54:44Z
"Multi-party Goal Tracking with LLMs: Comparing Pre-training, Fine-tuning, and Prompt Engineering",Yes.,3.,"""We conclude that multi-party conversations still challenge state-of-the-art LLMs.""",2023-08-29T11:40:03Z
Evaluation and Analysis of Hallucination in Large Vision-Language Models,Yes.,5.,"""LVLMs are still plagued by the hallucination problem, which limits the practicality in many scenarios."" and ""we evaluate the hallucination in current LVLMs. Furthermore, we analyze the factors contributing to hallucination in LVLMs and offer helpful suggestions to mitigate the hallucination problem.""",2023-08-29T08:51:24Z
SwapMoE: Efficient Memory-Constrained Serving of Large Sparse MoE Models via Dynamic Expert Pruning and Swapping,Yes.,3.,"""However, serving such large models on edge devices is challenging due to memory constraints. Typical solutions like memory swapping or weight pruning may lead to significantly higher latency or severe accuracy loss.""",2023-08-29T05:25:21Z
Recursively Summarizing Enables Long-Term Dialogue Memory in Large Language Models,Yes.,5.,"""However, given a long conversation, these chatbots fail to recall past information and tend to generate inconsistent responses.""",2023-08-29T04:59:53Z
LLM-Based Human-Robot Collaboration Framework for Manipulation Tasks,Yes.,3.,"""to address the potential inaccuracies or illogical actions arising from LLM.""",2023-08-29T01:54:49Z
Uncovering the Hidden Cost of Model Compression,,,,2023-08-29T01:47:49Z
Gender bias and stereotypes in Large Language Models,Yes.,5.,"""This paper investigates LLMs' behavior with respect to gender stereotypes, a known issue for prior models."" and ""LLMs provide explanations for their choices that are factually inaccurate and likely obscure the true reason behind their predictions. That is, they provide rationalizations of their biased behavior.""",2023-08-28T22:32:05Z
Identifying and Mitigating the Security Risks of Generative AI,Yes.,2.,"""Generative AI (GenAI) techniques, such as large language models (LLMs) and diffusion models, have shown remarkable capabilities... However, GenAI can be used just as well by attackers to generate new attacks and increase the velocity and efficacy of existing attacks.""",2023-08-28T18:51:09Z
Distilled GPT for Source Code Summarization,Yes.,3.,"""However, to use these tools, programmers must send their code to untrusted third parties for processing (e.g., via an API call). This loss of custody is not acceptable to many organizations.""",2023-08-28T17:34:07Z
Challenges of GPT-3-based Conversational Agents for Healthcare,Yes.,5.,"""However, the integration of large-language models (LLMs) into these agents presents certain limitations that may result in serious consequences."" and ""We provide a procedure for manually designing patient queries to stress-test high-risk limitations of LLMs in MedQA systems. Our analysis reveals that LLMs fail to respond adequately to these queries, generating erroneous medical information, unsafe recommendations, and content",2023-08-28T15:12:34Z
"LongBench: A Bilingual, Multitask Benchmark for Long Context Understanding",Yes.,5.,"""most of them can only handle texts a few thousand tokens long, limiting their applications on longer sequence inputs"" and ""still struggles on longer contexts"" and ""Context compression technique such as retrieval brings improvement for model with weak ability on long contexts, but the performance still lags behind models that have",2023-08-28T11:53:40Z
Biomedical Entity Linking with Triple-aware Pre-Training,Yes.,4.,"""a difficulty of linking the biomedical entities using current large language models (LLM) trained on a general corpus is that biomedical entities are scarcely distributed in texts and therefore have been rarely seen during training by the LLM"" and ""those LLMs are not aware of high level semantic connection between different biomedical entities, which are useful in identifying similar concepts in different textual contexts.""",2023-08-28T09:06:28Z
EdgeMoE: Fast On-Device Inference of MoE-based Large Language Models,Yes.,4.,"""the transition of LLMs from data centers to edge devices presents a set of challenges and opportunities. While this shift can enhance privacy and availability, it is hampered by the enormous parameter sizes of these models, leading to impractical runtime costs.""",2023-08-28T06:56:08Z
Evaluating the Robustness to Instructions of Large Language Models,Yes.,5.,"""We have observed that in most cases, the model's performance in dealing with unfamiliar instructions tends to worsen significantly, and the robustness of the model for RE instructions deteriorates compared to QA.""",2023-08-28T04:57:07Z
Symbolic and Language Agnostic Large Language Models,Yes.,5.,"""due to the subsymbolic nature of these models whatever knowledge these systems acquire about language will always be buried in millions of microfeatures (weights) none of which is meaningful on its own. Moreover, and due to their stochastic nature, these models will often fail in capturing various inferential aspects that are prevalent in natural language.""",2023-08-27T20:24:33Z
Empowering Cross-lingual Abilities of Instruction-tuned Large Language Models by Translation-following demonstrations,Yes.,4.,"""The language ability of Large Language Models (LLMs) is often unbalanced towards English because of the imbalance in the distribution of the pre-training data. This disparity is demanded in further fine-tuning and affecting the cross-lingual abilities of LLMs.""",2023-08-27T19:22:12Z
"Examining User-Friendly and Open-Sourced Large GPT Models: A Survey on Language, Multimodal, and Scientific GPT Models",Yes.,5.,"""Despite their success, large GPT models like GPT-4 face inherent limitations such as considerable size, high computational requirements, complex deployment processes, and closed development loops. These constraints restrict their widespread adoption and raise concerns regarding their responsible development and usage.""",2023-08-27T16:14:19Z
Detecting Language Model Attacks with Perplexity,Yes.,4.,"""Such jailbreaks can trick LLMs into providing intricate instructions to a malicious user for creating explosives, orchestrating a bank heist, or facilitating the creation of offensive content."" and ""false positives are a significant challenge for plain perplexity filtering.""",2023-08-27T15:20:06Z
LMSanitator: Defending Prompt-Tuning Against Task-Agnostic Backdoors,Yes.,3.,"""Prompt-tuning has emerged as an attractive paradigm for deploying large-scale language models due to its strong downstream task performance and efficient multitask serving ability. Despite its wide adoption, we empirically show that prompt-tuning is vulnerable to downstream task-agnostic backdoors, which reside in the",2023-08-26T15:21:47Z
Planning with Logical Graph-based Language Model for Instruction Generation,Yes.,3.,"""it is hard to generate texts with correct logic according to a given task, due to the difficulties for neural models to capture implied rules from free-form texts.""",2023-08-26T06:28:14Z
Adversarial Fine-Tuning of Language Models: An Iterative Optimisation Approach for the Generation and Detection of Problematic Content,Yes.,3.,"""we tackle the emerging challenge of unintended harmful content generation in Large Language Models (LLMs)"" and ""evaluated through classification accuracy on a dataset consisting of problematic prompts not detected by GPT-4.""",2023-08-26T05:20:58Z
Rethinking Language Models as Symbolic Knowledge Graphs,Yes.,5.,"""Despite these advancements, there is a void in comprehensively evaluating whether LMs can encompass the intricate topological and semantic attributes of KGs, attributes crucial for reasoning processes."" and ""Our extensive evaluation of various LMs shows that while these models exhibit considerable potential in recalling factual information, their ability to capture intricate topological and semantic traits of KGs remains significantly constrained.""",2023-08-25T21:25:08Z
Large Language Models Should Ask Clarifying Questions to Increase Confidence in Generated Code,Yes.,3.,"""the challenges of programming with LLMs, such as unclear intent specification, lack of computational thinking, and undesired code quality, may be alleviated.""",2023-08-25T17:33:05Z
The Poison of Alignment,Yes.,5.,"""alignment acts as if it is poisoning the instruction dataset. Experimentally, we demonstrate that aligned answers significantly worsen the performance of the resulting fine-tuned model's on various reasoning benchmarks such as Big Bench (BBH), Massive Multitask Language Understanding (MMLU), Human Eval, and Discrete Reasoning Over Paragraphs (DROP",2023-08-25T15:51:15Z
Cultural Alignment in Large Language Models: An Explanatory Analysis Based on Hofstede's Cultural Dimensions,Yes.,4.,"""The deployment of large language models (LLMs) raises concerns regarding their cultural misalignment and potential ramifications on individuals from various cultural norms."" and ""While all LLMs did not provide satisfactory results in understanding cultural values, GPT-4 exhibited the highest CAT score for the cultural values of the US.""",2023-08-25T14:50:13Z
Knowledge-Driven CoT: Exploring Faithful Reasoning in LLMs for Knowledge-intensive Question Answering,Yes.,5.,"""Even so, suffering from hallucinations and the inability to access external knowledge, LLMs often come with incorrect or unfaithful intermediate reasoning steps, especially in the context of answering knowledge-intensive tasks such as KBQA.""",2023-08-25T09:23:55Z
Measuring Spurious Correlation in Classification: 'Clever Hans' in Translationese,No.,1.,The abstract discusses neural translationese classifiers and BERT-based classifiers but does not mention LLMs or their limitations.,2023-08-25T04:19:58Z
"Large Language Models in Analyzing Crash Narratives -- A Comparative Study of ChatGPT, BARD and GPT-4",Yes.,3.,"""This study investigated their usefulness and boundaries in extracting information and answering queries related to accidents from 100 crash narratives from Iowa and Kansas.""",2023-08-25T00:09:16Z
Causal Parrots: Large Language Models May Talk Causality But Are Not Causal,Yes.,5.,"""We make it clear that large language models (LLMs) cannot be causal and give reason onto why sometimes we might feel otherwise."" and ""Our empirical analysis provides favoring evidence that current LLMs are even weak 'causal parrots.'""",2023-08-24T20:23:13Z
ZeroLeak: Using LLMs for Scalable and Cost Effective Side-Channel Patching,Yes.,2.,"""The situation will only worsen as the pace of code development accelerates, with developers relying on Large Language Models (LLMs) to automatically generate code.""",2023-08-24T20:04:36Z
POLCA: Power Oversubscription in LLM Cloud Providers,Yes.,2.,"""However, the stringent set of telemetry and controls that GPUs offer in a virtualized environment, makes it challenging to have a reliable and robust power oversubscription mechanism.""",2023-08-24T16:32:34Z
Large Language Models Vote: Prompting for Rare Disease Identification,Yes.,2.,"""Furthermore, in using MVP, each model is prompted multiple times, substantially increasing the time needed for manual annotation, and to address this, we assess the feasibility of using JSON for automating generative LLM evaluation.""",2023-08-24T16:09:13Z
"Use of LLMs for Illicit Purposes: Threats, Prevention Measures, and Vulnerabilities",Yes.,5.,"""safety- and security-related threats and vulnerabilities of LLMs,"" ""LLMs can be misused for fraud, impersonation, and the generation of malware,"" ""security-related problems with such models,"" ""limitations of LLMs in light of such security concerns.""",2023-08-24T14:45:50Z
VIGC: Visual Instruction Generation and Correction,Yes.,5.,"""the currently accessible MLLMs are not as powerful as their LLM counterparts, as they tend to produce inadequate responses and generate false information.""",2023-08-24T11:21:05Z
Improving Translation Faithfulness of Large Language Models via Augmenting Instructions,Yes.,3.,"""As the attention mechanism of LLMs has limitations on local focus, LLMs tend to focus more on the words or sentences nearby at each position. This leads to a high risk of instruction forgetting during decoding.""",2023-08-24T09:32:29Z
Modeling Uncertainty and Using Post-fusion as Fallback Improves Retrieval Augmented Generation with LLMs,Yes.,5.,"""We begin by examining the limitations of a commonly-used concatenation approach. Surprisingly, this approach often results in generating 'unknown' outputs, even when the correct document is among the top-k retrieved passages.""",2023-08-24T05:26:54Z
Benchmarking Causal Study to Interpret Large Language Models for Source Code,Yes.,3.,"""Existing benchmarks and datasets are meant to highlight the difference between the expected and the generated outcome, but do not take into account confounding variables (e.g., lines of code, prompt size) that equally influence the accuracy metrics.""",2023-08-23T20:32:12Z
D4: Improving LLM Pretraining via Document De-Duplication and Diversification,Yes.,3.,"""the size of these improvements diminishes with scale,"" and ""calls into question the common practice of training for a single epoch on as much data as possible.""",2023-08-23T17:58:14Z
Simple is Better and Large is Not Enough: Towards Ensembling of Foundational Language Models,Yes.,4.,"""While developing larger FLMs has been of significant advantage, it is also a liability concerning hallucination and predictive uncertainty.""",2023-08-23T17:40:35Z
Prompt2Model: Generating Deployable Models from Natural Language Instructions,Yes.,3.,"""they require extensive computational resources for deployment and can be gated behind APIs.""",2023-08-23T17:28:21Z
Evaluation of Faithfulness Using the Longest Supported Subsequence,Yes.,2.,"""Ensuring their responses are contextually grounded and faithful is challenging due to the linguistic diversity and the myriad of possible answers.""",2023-08-23T14:18:44Z
PREFER: Prompt Ensemble Learning via Feedback-Reflect-Refine,,,,2023-08-23T09:46:37Z
From Instructions to Intrinsic Human Values -- A Survey of Alignment Goals for Big Models,Yes.,3.,"""However, the growing intertwining of big models with everyday human lives poses potential risks and might cause serious social harm."" and ""Nevertheless, `what to align with' has not been fully discussed, and inappropriate alignment goals might even backfire.""",2023-08-23T09:11:13Z
Towards CausalGPT: A Multi-Agent Approach for Faithful Knowledge Reasoning via Promoting Causal Consistency in LLMs,Yes.,3.,"""Despite advancements in LLMs, knowledge-based reasoning remains a longstanding issue due to the fragility of knowledge recall and inference.""",2023-08-23T04:59:21Z
Dcc --help: Generating Context-Aware Compiler Error Explanations with Large Language Models,Yes.,3.,"""We found that the LLM-generated explanations were conceptually accurate in 90% of compile-time and 75% of run-time cases, but often disregarded the instruction not to provide solutions in code.""",2023-08-23T02:36:19Z
Exploring the Effectiveness of GPT Models in Test-Taking: A Case Study of the Driver's License Knowledge Test,Yes.,5.,"""Large language models such as Open AI's Generative Pre-trained Transformer (GPT) models are proficient at answering questions, but their knowledge is confined to the information present in their training data. This limitation renders them ineffective when confronted with questions about recent developments or non-public documents."" and ""However, the model still fails to answer some questions correctly even with providing library of context, highlighting room",2023-08-22T23:18:53Z
Towards an On-device Agent for Text Rewriting,Yes.,4.,"""Nonetheless, the large sizes of these models make them impractical for on-device inference, which would otherwise allow for enhanced privacy and economical inference.""",2023-08-22T22:18:38Z
Halo: Estimation and Reduction of Hallucinations in Open-Source Weak Large Language Models,Yes.,5.,"""open-source LLMs with fewer parameters often suffer from severe hallucinations compared to their larger counterparts.""",2023-08-22T20:12:49Z
Target-Grounded Graph-Aware Transformer for Aerial Vision-and-Dialog Navigation,Yes.,1.,"""a hybrid augmentation strategy based on large language models is utilized to mitigate data scarcity limitations.""",2023-08-22T16:45:35Z
Large Language Models Sensitivity to The Order of Options in Multiple-Choice Questions,Yes.,5.,"""previous works have shown these models are sensitive towards prompt wording, and few-shot demonstrations and their order, posing challenges to fair assessment of these models"" and ""Investigating the sensitivity of LLMs towards the order of options in multiple-choice questions, we demonstrate a considerable performance gap of approximately 13% to 75% in LLMs on different benchmarks, when answer options are",2023-08-22T14:54:59Z
Evaluating Large Language Models on Graphs: Performance Insights and Comparative Analysis,Yes.,5.,"""All examined LLMs face challenges in structural reasoning, with techniques like zero-shot chain-of-thought and few-shot prompting showing diminished efficacy."" and ""GPT models often produce erroneous answers in multi-answer tasks, raising concerns in fidelity."" and ""GPT models exhibit elevated confidence in their outputs, potentially hindering their rectification capacities.""",2023-08-22T06:32:07Z
LLaMA-Reviewer: Advancing Code Review Automation with Large Language Models through Parameter-Efficient Fine-Tuning,Yes.,1.,"""Large Language Models (LLMs) provide an intriguing alternative, given their remarkable capabilities when supplemented with domain-specific knowledge.""",2023-08-22T03:10:40Z
Anonymity at Risk? Assessing Re-Identification Capabilities of Large Language Models,Yes.,4.,"""Despite high re-identification rates on Wikipedia, even the best LLMs struggled with court decisions. The complexity is attributed to the lack of test datasets, the necessity for substantial training resources, and data sparsity in the information used for re-identification.""",2023-08-22T00:57:36Z
Giraffe: Adventures in Expanding Context Lengths in LLMs,Yes.,5.,"""Modern large language models (LLMs) that rely on attention mechanisms are typically trained with fixed context lengths which enforce upper limits on the length of input sequences that they can handle at evaluation time.""",2023-08-21T17:30:16Z
Unreflected Acceptance -- Investigating the Negative Consequences of ChatGPT-Assisted Problem Solving in Physics Education,Yes.,5.,"""nearly half of the solutions provided with the support of ChatGPT were mistakenly assumed to be correct by the students, indicating that they overly trusted ChatGPT even in their field of expertise"" and ""highlighting the stark differences in interaction behavior between the groups and",2023-08-21T16:14:34Z
Fact-checking information generated by a large language model can decrease news discernment,Yes.,5.,"""we find that it does not significantly affect participants' ability to discern headline accuracy or share accurate news. Subsequent analysis reveals that the AI fact-checker is harmful in specific cases",2023-08-21T15:47:37Z
SeqGPT: An Out-of-the-box Large Language Model for Open Domain Sequence Understanding,Yes.,5.,"""LLMs are sometimes too footloose for natural language understanding (NLU) tasks which always have restricted output and input format. Their performances on NLU tasks are highly related to prompts or demonstrations and are shown to be poor at performing several representative NLU tasks, such as event extraction",2023-08-21T07:31:19Z
Dataset Quantization,Yes.,2.,"""The expensive computation and memory costs make it difficult to train them on limited hardware resources, especially for recent popular large language models (LLM) and computer vision models (CV).""",2023-08-21T07:24:29Z
An Examination of the Compositionality of Large Generative Vision-Language Models,Yes.,3.,"""We identify the syntactical bias in current benchmarks, which is exploited by the linguistic capability of GVLMs. The bias renders VisualGPTScore an insufficient metric for assessing GVLMs.""",2023-08-21T06:50:29Z
