Title,Talks about LLMs,Rate,Evidence,Published
Clinical Camel: An Open Expert-Level Medical Language Model with Dialogue-Based Knowledge Encoding,Yes.,4.,"""Significant challenges concerning reliability, bias, and the potential for outdated knowledge persist.""",2023-05-19T23:07:09Z
OPT-R: Exploring the Role of Explanations in Finetuning and Prompting for Reasoning Skills of Large Language Models,Yes.,3.,"""Our findings reveal that having explanations in the fewshot exemplar has no significant impact on the model's performance when the model is finetuned, while positively affecting the non-finetuned counterpart.""",2023-05-19T20:58:22Z
Deep Learning Approaches to Lexical Simplification: A Survey,Yes.,1.,"""the AI/NLP community has been taken by storm by recent advances in deep learning, particularly with the introduction of large language models (LLM) and prompt learning.""",2023-05-19T20:56:22Z
Reducing Sequence Length by Predicting Edit Operations with Large Language Models,Yes.,3.,"""However, the models that generate all target tokens in such tasks have a tendency to simply copy the input text as is, without making needed changes, because the difference between input and output texts is minimal in the training data. This is also inefficient because the computational cost grows quadratically with the target sequence length with Transformer.""",2023-05-19T17:51:05Z
"How to Prompt LLMs for Text-to-SQL: A Study in Zero-shot, Single-domain, and Cross-domain Settings",Yes.,3.,"""However, those works often employ varied strategies when constructing the prompt text for text-to-SQL inputs, such as databases and demonstration examples. This leads to a lack of comparability in both the prompt constructions and their primary contributions. Furthermore, selecting an effective prompt construction has emerged as a persistent problem for future research.""",2023-05-19T17:43:58Z
Appraising the Potential Uses and Harms of LLMs for Medical Systematic Reviews,Yes.,5.,"""However, LLMs sometimes generate inaccurate (and potentially misleading) texts by hallucination or omission. In healthcare, this can make LLMs unusable at best and dangerous at worst."" and ""They also raised concerns regarding confidently composed but inaccurate LLM outputs and other potential downstream harms, including decreased accountability and proliferation of low-quality reviews.""",2023-05-19T17:09:19Z
Cue-CoT: Chain-of-thought Prompting for Responding to In-depth Dialogue Questions with LLMs,Yes.,5.,"""However, most of the previous works prompt the LLMs to directly generate a response based on the dialogue context, overlooking the underlying linguistic cues about the user status exhibited in the context. Such in-depth dialogue scenarios are challenging for existing LLMs to figure",2023-05-19T16:27:43Z
Prompting with Pseudo-Code Instructions,Yes.,1.,"""Prompting with natural language instructions has recently emerged as a popular method of harnessing the capabilities of large language models.""",2023-05-19T16:25:01Z
Cross-Lingual Supervision improves Large Language Models Pre-training,Yes.,1.,"""The recent rapid progress in pre-training Large Language Models has relied on using self-supervised language modeling objectives like next token prediction or span corruption.""",2023-05-19T16:14:07Z
Controlling the Extraction of Memorized Data from Large Language Models via Prompt-Tuning,Yes.,5.,"""Large Language Models (LLMs) are known to memorize significant portions of their training data. Parts of this memorized content have been shown to be extractable by simply querying the model, which poses a privacy risk.""",2023-05-19T15:45:29Z
HaluEval: A Large-Scale Hallucination Evaluation Benchmark for Large Language Models,Yes.,5.,"""Large language models (LLMs), such as ChatGPT, are prone to generate hallucinations, i.e., content that conflicts with the source or cannot be verified by the factual knowledge."" and ""Moreover, existing LLMs face great challenges in recognizing the hallucinations in texts.""",2023-05-19T15:36:27Z
CRITIC: Large Language Models Can Self-Correct with Tool-Interactive Critiquing,Yes.,5.,"""these models sometimes show inconsistencies and problematic behavior, such as hallucinating facts, generating flawed code, or creating offensive and toxic content.""",2023-05-19T15:19:44Z
S$^3$HQA: A Three-Stage Approach for Multi-hop Text-Table Hybrid Question Answering,,,,2023-05-19T15:01:48Z
Separating form and meaning: Using self-consistency to quantify task understanding across multiple senses,Yes.,5.,"""We show that its multilingual consistency is still lacking, and that its task and world understanding are thus not language-independent.""",2023-05-19T13:23:51Z
LLM-Pruner: On the Structural Pruning of Large Language Models,Yes.,4.,"""such impressive capability typically comes with a substantial model size, which presents significant challenges in both the deployment, inference, and training stages.""",2023-05-19T12:10:53Z
Examining Inter-Consistency of Large Language Models Collaboration: An In-depth Analysis via Debate,Yes.,3.,"""Large Language Models (LLMs) have shown impressive capabilities in various applications, but they still face various inconsistency issues.""",2023-05-19T11:15:33Z
ToolkenGPT: Augmenting Frozen Language Models with Massive Tools via Tool Embeddings,Yes.,3.,"""However, traditional methods, which finetune LLMs with tool demonstration data, can be both costly and restricted to a predefined set of tools. Recent in-context learning paradigm alleviates these issues, but the limited context length only allows for a few shots of demonstrations, leading to suboptimal understandings of the tools. Moreover, when there are numerous tools to choose from,",2023-05-19T09:54:21Z
Empower Large Language Model to Perform Better on Industrial Domain-Specific Question Answering,Yes.,3.,"""its performance in real industrial domain-specific scenarios is average due to its lack of specific domain knowledge.""",2023-05-19T09:23:25Z
InstructIE: A Bilingual Instruction-based Information Extraction Dataset,,,,2023-05-19T08:51:11Z
PlugMed: Improving Specificity in Patient-Centered Medical Dialogue Generation using In-Context Learning,Yes.,3.,"""It is difficult for the large language models (LLMs) to guarantee the specificity of responses in spite of its promising performance even in some tasks in medical field.""",2023-05-19T08:18:24Z
RCOT: Detecting and Rectifying Factual Inconsistency in Reasoning by Reversing Chain-of-Thought,Yes.,5.,"""LLMs face challenges in maintaining factual consistency during reasoning, exhibiting tendencies to condition overlooking, question misinterpretation, and condition hallucination over given problems.""",2023-05-19T08:02:52Z
LLM-CXR: Instruction-Finetuned LLM for CXR Image Understanding and Generation,,,,2023-05-19T07:44:39Z
Sensecape: Enabling Multilevel Exploration and Sensemaking with Large Language Models,Yes.,3.,"""current interfaces for interacting with LLMs are generally linear to support conversational interaction. To address this limitation and explore how we can support LLM-powered exploration and sensemaking, we developed Sensecape.""",2023-05-19T07:31:59Z
Graphologue: Exploring Large Language Model Responses with Interactive Diagrams,Yes.,5.,"""However, LLMs like ChatGPT present significant limitations in supporting complex information tasks due to the insufficient affordances of the text-based medium and linear conversational structure.""",2023-05-19T06:53:25Z
Hint of Thought prompting: an explainable and zero-shot approach to reasoning tasks with LLMs,Yes.,3.,"""Although simple prompting performs well on single-step questions, it cannot permanently activate the correct knowledge path for multi-step reasoning tasks.""",2023-05-19T06:30:17Z
Self-Agreement: A Framework for Fine-tuning Language Models to Find Agreement among Diverse Opinions,Yes.,2.,"""However, they typically rely on extensive human-annotated data.""",2023-05-19T06:27:16Z
TELeR: A General Taxonomy of LLM Prompts for Benchmarking Complex Tasks,Yes.,3.,"""their potential for performing ill-defined complex tasks is largely under-studied"" and ""large variations in LLMs' performance when different prompt types/styles are used and different degrees of detail are provided in the prompts.""",2023-05-19T04:59:34Z
Post Hoc Explanations of Language Models Can Improve Language Models,Yes.,3.,"""However, incorporating such rationales poses challenges in terms of scalability as this requires a high degree of human involvement.""",2023-05-19T04:46:04Z
Federated Foundation Models: Privacy-Preserving and Collaborative Learning for Large Models,Yes.,3.,"""optimizing FMs often requires access to sensitive data, raising privacy concerns and limiting their applicability in many domains.""",2023-05-19T03:51:59Z
A Survey of Safety and Trustworthiness of Large Language Models through the Lens of Verification and Validation,Yes.,5.,"""First, we review known vulnerabilities and limitations of the LLMs, categorising them into inherent issues, attacks, and unintended bugs.""",2023-05-19T02:41:12Z
ChatGPT for Us: Preserving Data Privacy in ChatGPT via Dialogue Text Ambiguation to Expand Mental Health Care Delivery,Yes.,4.,"""data-sensitive domains -- including but not limited to healthcare -- face challenges in using ChatGPT due to privacy and data-ownership concerns.""",2023-05-19T02:09:52Z
Visualizing Linguistic Diversity of Text Datasets Synthesized by Large Language Models,Yes.,4.,"""the failure modes of LLM-generated data are still not well understood. Specifically, the data can be repetitive in surprising ways, not only semantically but also syntactically and lexically.""",2023-05-19T00:53:45Z
Writing your own book: A method for going from closed to open book QA to improve robustness and performance of smaller LLMs,,,,2023-05-18T22:47:06Z
Collaborative Generative AI: Integrating GPT-k for Efficient Editing in Text-to-Image Generation,,,,2023-05-18T21:53:58Z
CHBias: Bias Evaluation and Mitigation of Chinese Conversational Language Models,Yes.,4.,"""Pretrained conversational agents have been exposed to safety issues, exhibiting a range of stereotypical human biases such as gender bias."" and ""Experimental results show that these Chinese pretrained models are potentially risky for generating texts that contain social biases.""",2023-05-18T18:58:30Z
Comparing Machines and Children: Using Developmental Psychology Experiments to Assess the Strengths and Weaknesses of LaMDA Responses,Yes.,4.,"""We find that LaMDA generates appropriate responses that are similar to those of children in experiments involving social understanding, perhaps providing evidence that knowledge of these domains is discovered through language. On the other hand, LaMDA's responses in early object and action understanding, theory of mind, and especially causal reasoning tasks are very different from those of young children, perhaps showing that these domains require",2023-05-18T18:15:43Z
VisionLLM: Large Language Model is also an Open-Ended Decoder for Vision-Centric Tasks,Yes.,1.,"""Large language models (LLMs) have notably accelerated progress towards artificial general intelligence (AGI), with their impressive zero-shot capacity for user-tailored tasks, endowing them with immense potential across a range of applications.""",2023-05-18T17:59:42Z
TrueTeacher: Learning Factual Consistency Evaluation with Large Language Models,Yes.,3.,"""large language models (LLMs) have recently shown promising results in directly evaluating generative tasks, but are too computationally expensive for practical use.""",2023-05-18T17:58:35Z
Aligning Instruction Tasks Unlocks Large Language Models as Zero-Shot Relation Extractors,Yes.,3.,"""even advanced instruction-tuned LLMs still fail to outperform small LMs on relation extraction (RE),"" and ""instruction-tuning has been unable to elicit strong RE capabilities in LLMs due to RE's low incidence in instruction-tuning datasets.""",2023-05-18T17:48:03Z
Trading Syntax Trees for Wordpieces: Target-oriented Opinion Words Extraction with Wordpieces and Aspect Enhancement,No.,1.,The abstract focuses on target-oriented opinion word extraction (TOWE) models using BERT-based text encoders and does not mention LLMs or their limitations.,2023-05-18T15:22:00Z
Generalized Planning in PDDL Domains with Pretrained Large Language Models,Yes.,2.,"""We also conclude that automated debugging is very important, that CoT summarization has non-uniform impact, that GPT-4 is far superior to GPT-3.5, and that just two training tasks are often sufficient for strong generalization.""",2023-05-18T14:48:20Z
The Web Can Be Your Oyster for Improving Large Language Models,,,,2023-05-18T14:20:32Z
Large Language Models can be Guided to Evade AI-Generated Text Detection,Yes.,3.,"""the increasing concerns regarding the misuse of LLMs, such as plagiarism and spamming, have led to the development of multiple detectors, including fine-tuned classifiers and statistical methods.""",2023-05-18T10:03:25Z
X-IQE: eXplainable Image Quality Evaluation for Text-to-Image Generation with Visual Large Language Models,Yes.,1.,"""This paper introduces a novel explainable image quality evaluation approach called X-IQE, which leverages visual large language models (LLMs) to evaluate text-to-image generation methods by generating textual explanations.""",2023-05-18T09:56:44Z
ProgSG: Cross-Modality Representation Learning for Programs in Electronic Design Automation,Yes.,1.,"""Naturally, these programs can be considered as sequence data, for which large language models (LLM) can help.""",2023-05-18T09:44:18Z
Deep Learning Methods for Extracting Metaphorical Names of Flowers and Plants,Yes.,1.,"""we seek to fill this gap through the use of thirteen popular transformer based models, as well as ChatGPT, and we show that discriminative models perform better than GPT-3.5 model with our best performer reporting 92.2349% F1 score in metaphoric flower and plant names identification task.""",2023-05-18T09:22:29Z
Ditto: A Simple and Efficient Approach to Improve Sentence Embeddings,Yes.,4.,"""Prior studies diagnose the anisotropy problem in sentence representations from pre-trained language models, e.g., BERT, without fine-tuning. Our analysis reveals that the sentence embeddings from BERT suffer from a bias towards uninformative words, limiting the performance in semantic textual similarity (STS) tasks.""",2023-05-18T07:56:40Z
Human Behavioral Benchmarking: Numeric Magnitude Comparison Effects in Large Language Models,Yes.,3.,"""Large Language Models (LLMs) do not differentially represent numbers, which are pervasive in text.""",2023-05-18T07:50:44Z
"Ethical ChatGPT: Concerns, Challenges, and Commandments",Yes.,4.,"""there are indeed ethical concerns associated with the use of AI language models such as ChatGPT, such as Bias, Privacy, and Abuse. This paper highlights specific ethical concerns on ChatGPT and articulates key challenges when ChatGPT is used in various applications.""",2023-05-18T02:04:13Z
Are Large Language Models Fit For Guided Reading?,Yes.,3.,"""They generate diverse question that cover most topics in the input text even though this ability is significantly degraded as the input text increases,"" and ""They are significantly biased toward low cognitive question.""",2023-05-18T02:03:55Z
Language Models Meet World Models: Embodied Experiences Enhance Language Models,Yes.,5.,"""they often struggle with simple reasoning and planning in physical environments, such as understanding object permanence or planning household activities. The limitation arises from the fact that LMs are trained only on written text and miss essential embodied knowledge and skills.""",2023-05-18T00:35:38Z
Temporal Knowledge Graph Forecasting Without Knowledge Using In-Context Learning,Yes.,1.,"""We investigate whether and to what extent LLMs can be used for TKG forecasting, especially without any fine-tuning or explicit modules for capturing structural and temporal information.""",2023-05-17T23:50:28Z
Solving Cosine Similarity Underestimation between High Frequency Words by L2 Norm Discounting,Yes.,3.,"""Cosine similarity between two words, computed using their contextualised token embeddings obtained from masked language models (MLMs) such as BERT has shown to underestimate the actual similarity between those words.""",2023-05-17T23:41:30Z
Tree of Thoughts: Deliberate Problem Solving with Large Language Models,Yes.,5.,"""Language models are increasingly being deployed for general problem solving across a wide range of tasks, but are still confined to token-level, left-to-right decision-making processes during inference. This means they can fall short in tasks that require exploration, strategic lookahead, or where initial decisions play a pivotal role.""",2023-05-17T23:16:17Z
"Compress, Then Prompt: Improving Accuracy-Efficiency Trade-off of LLM Inference with Transferable Prompt",Yes.,4.,"""While the numerous parameters in Large Language Models (LLMs) contribute to their superior performance, this massive scale makes them inefficient and memory-hungry. Thus, they are hard to deploy on commodity hardware, such as one single GPU.""",2023-05-17T20:45:13Z
Statistical Knowledge Assessment for Large Language Models,Yes.,3.,"""Existing LLMs may generate distinct responses for different prompts."" and ""tuning on instruction-following data sometimes compromises the model's capability to generate factually correct text reliably.""",2023-05-17T18:54:37Z
ChatGPT Perpetuates Gender Bias in Machine Translation and Ignores Non-Gendered Pronouns: Findings across Bengali and Five other Low-Resource Languages,Yes.,5.,"""We find that ChatGPT perpetuates gender defaults and stereotypes assigned to certain occupations"" and ""ChatGPT appears to confer a higher respect to men than to women in the same occupation.""",2023-05-17T18:30:05Z
Scratch Copilot Evaluation: Assessing AI-Assisted Creative Coding for Families,Yes.,1.,"""This study explores the potential of large language models (LLMs) in helping families with creative coding using Scratch.""",2023-05-17T17:52:25Z
BAD: BiAs Detection for Large Language Models in the context of candidate screening,Yes.,4.,"""The advent of large language models (LLMs) such as ChatGPT and the potential of adopting methods to current automated application screening raises additional bias and fairness issues that must be addressed."" and ""we wish to identify and quantify the instances of social bias in ChatGPT and other OpenAI LLMs in the context of candidate screening in order to demonstrate how the use of these models could",2023-05-17T17:47:31Z
Predicting Side Effect of Drug Molecules using Recurrent Neural Networks,,,,2023-05-17T16:56:19Z
Evaluating Object Hallucination in Large Vision-Language Models,Yes.,5.,"""we find that LVLMs suffer from the hallucination problem, i.e. they tend to generate objects that are inconsistent with the target images in the descriptions."" and ""show that they mostly suffer from severe object hallucination issue.""",2023-05-17T16:34:01Z
Controllable Speaking Styles Using a Large Language Model,Yes.,1.,"""Large generative language models (LLMs) have shown excellent performance in various language-related tasks.""",2023-05-17T16:01:50Z
Chain-of-Symbol Prompting Elicits Planning in Large Langauge Models,,,,2023-05-17T15:07:50Z
MemoryBank: Enhancing Large Language Models with Long-Term Memory,,,,2023-05-17T14:40:29Z
Language Model Tokenizers Introduce Unfairness Between Languages,Yes.,4.,"""disparity in the treatment of different languages arises at the tokenization stage, well before a model is even invoked"" and ""This induces unfair treatment for some language communities in regard to the cost of accessing commercial language services, the processing time and latency, as well as the amount of content that can be provided",2023-05-17T14:17:57Z
Large Language Models Leverage External Knowledge to Extend Clinical Insight Beyond Language Boundaries,Yes.,3.,"""However, these English-centric models encounter challenges in non-English clinical settings, primarily due to limited clinical knowledge in respective languages, a consequence of imbalanced training corpora.""",2023-05-17T12:31:26Z
Improving Language Model Negotiation with Self-Play and In-Context Learning from AI Feedback,Yes.,3.,"""Only a subset of the language models we consider can self-play and improve the deal price from AI feedback, weaker models either do not understand the game's rules or cannot incorporate AI feedback for further improvement.""",2023-05-17T11:55:32Z
Can Language Models Solve Graph Problems in Natural Language?,Yes.,5.,"""whether LLMs could explicitly process textual descriptions of graphs and structures, map them to grounded conceptual spaces, and perform structured operations remains underexplored"" and ""the benefit of advanced prompting and in-context learning diminishes on more complex graph problems, while 3) LLMs are also (un)surprisingly brittle in the face of spurious correlations in graph and problem settings",2023-05-17T08:29:21Z
Are You Copying My Model? Protecting the Copyright of Large Language Models for EaaS via Backdoor Watermark,Yes.,2.,"""However, previous studies have shown that EaaS is vulnerable to model extraction attacks, which can cause significant losses for the owners of LLMs, as training these models is extremely expensive.""",2023-05-17T08:28:54Z
Knowledge Card: Filling LLMs' Knowledge Gaps with Plug-in Specialized Language Models,Yes.,5.,"""By design, large language models (LLMs) are static general-purpose models, expensive to retrain or update frequently. As they are increasingly adopted for knowledge-intensive tasks, it becomes evident that these design choices lead to failures to generate factual, relevant, and up-to-date knowledge.""",2023-05-17T05:25:27Z
"""I'm fully who I am"": Towards Centering Transgender and Non-Binary Voices to Measure Biases in Open Language Generation",Yes.,4.,"""We discover a dominance of binary gender norms reflected by the models; LLMs least misgendered subjects in generated text when triggered by prompts whose subjects used binary pronouns. Meanwhile, misgendering was most prevalent when triggering generation with singular they and neopronouns. When prompted with gender disclosures, TGNB disclosure generated the most stigmatizing language and scored most toxic, on",2023-05-17T04:21:45Z
Smaller Language Models are Better Black-box Machine-Generated Text Detectors,Yes.,1.,"""With the advent of fluent generative language models that can produce convincing utterances very similar to those written by humans, distinguishing whether a piece of text is machine-generated or human-written becomes more challenging and more important, as such models could be used to spread misinformation, fake news, fake reviews and to mimic certain authors and figures.""",2023-05-17T00:09:08Z
Knowledge Graph Completion Models are Few-shot Learners: An Empirical Study of Relation Labeling in E-commerce with LLMs,Yes.,1.,"""In this paper, we conduct an empirical study of LLMs for relation labeling in e-commerce KGs, investigating their powerful learning capabilities in natural language and effectiveness in predicting relations between product types with limited labeled data.""",2023-05-17T00:08:36Z
Machine-Made Media: Monitoring the Mobilization of Machine-Generated Articles on Misinformation and Mainstream News Websites,Yes.,3.,"""However, not only can these language models produce factually inaccurate articles on reputable websites but disreputable news sites can utilize LLMs to mass produce misinformation.""",2023-05-16T21:51:01Z
Sasha: Creative Goal-Oriented Reasoning in Smart Homes with Large Language Models,Yes.,5.,"""We empirically study the baseline quality and failure modes of LLM-created action plans with a survey of age-diverse users. We find that LLMs can reason creatively to achieve challenging goals, but they experience patterns of failure that diminish their usefulness.""",2023-05-16T20:52:04Z
"What In-Context Learning ""Learns"" In-Context: Disentangling Task Recognition and Task Learning",Yes.,3.,"""its mechanisms are not yet well-understood.""",2023-05-16T18:05:19Z
SatLM: Satisfiability-Aided Language Models Using Declarative Prompting,Yes.,3.,"""While such an approach works well for tasks that only require forward reasoning (e.g., straightforward arithmetic), it is less effective for constraint solving problems that require more sophisticated planning and search.""",2023-05-16T17:55:51Z
AI-Augmented Surveys: Leveraging Large Language Models and Surveys for Opinion Prediction,Yes.,3.,"""We discuss practical constraints and ethical concerns regarding individual autonomy and privacy when using LLMs for opinion prediction.""",2023-05-16T17:13:07Z
Towards Expert-Level Medical Question Answering with Large Language Models,Yes.,3.,"""significant room for improvement, especially when models' answers were compared to clinicians' answers"" and ""newly introduced datasets of 240 long-form 'adversarial' questions to probe LLM limitations.""",2023-05-16T17:11:29Z
Large Language Models are Built-in Autoregressive Search Engines,Yes.,1.,"""In this paper, we find that large language models (LLMs) can follow human instructions to directly generate URLs for document retrieval.""",2023-05-16T17:04:48Z
Life of PII -- A PII Obfuscation Transformer,Yes.,1.,"""Our Transformer-based approach learns mapping between the original PII and its transformed faux-PII representation, which we call 'obfuscated' data.""",2023-05-16T15:48:36Z
CWTM: Leveraging Contextualized Word Embeddings from BERT for Neural Topic Modeling,Yes.,1.,The abstract discusses the use of contextualized word embeddings from BERT but does not mention any limitations of language models.,2023-05-16T10:07:33Z
Maybe Only 0.5% Data is Needed: A Preliminary Exploration of Low Training Data Instruction Tuning,Yes.,2.,"""training models with tens of millions or even billions of parameters on large amounts of data results in unaffordable computational costs.""",2023-05-16T07:52:57Z
Retentive or Forgetful? Diving into the Knowledge Memorizing Mechanism of Language Models,Yes.,3.,"""Vanilla language models are forgetful"" and ""Pre-training leads to retentive language models.""",2023-05-16T03:50:38Z
SGP-TOD: Building Task Bots Effortlessly via Schema-Guided LLM Prompting,Yes.,1.,"""Recently large language models (LLMs) have demonstrated exceptional proficiency in conversational engagement and adherence to instructions across various downstream tasks.""",2023-05-15T23:29:56Z
Small Models are Valuable Plug-ins for Large Language Models,Yes.,5.,"""Large language models (LLMs) such as GPT-3 and GPT-4 are powerful but their weights are often publicly unavailable and their immense sizes make the models difficult to be tuned with common hardware. As a result, effectively tuning these models with large-scale supervised data can be challenging. As an alternative, In-Context Learning (ICL) can only use a small number of",2023-05-15T17:59:01Z
Large Language Models are Zero-Shot Rankers for Recommender Systems,Yes.,5.,"""We show that LLMs have promising zero-shot ranking abilities but (1) struggle to perceive the order of historical interactions, and (2) can be biased by popularity or item positions in the prompts.""",2023-05-15T17:57:39Z
RL4F: Generating Natural Language Feedback with Reinforcement Learning for Repairing Model Outputs,Yes.,3.,"""Despite their unprecedented success, even the largest language models make mistakes."" and ""this approach does not apply to black-box or limited access models such as ChatGPT, as they cannot be fine-tuned. Moreover, in the era of large general-purpose language agents, fine-tuning is neither computationally nor spatially efficient as it results in multiple copies of the network.""",2023-05-15T17:57:16Z
Knowledge Rumination for Pre-trained Language Models,Yes.,3.,"""Previous studies have revealed that vanilla pre-trained language models (PLMs) lack the capacity to handle knowledge-intensive NLP tasks alone"" and ""we empirically observe that PLMs may have already encoded rich knowledge in their pre-trained parameters but fail to fully utilize them when applying them to knowledge-intensive tasks.""",2023-05-15T15:47:09Z
"Assessing Hidden Risks of LLMs: An Empirical Study on Robustness, Consistency, and Credibility",Yes.,5.,"""However, with their widespread deployment, there is a general lack of research that thoroughly discusses and analyzes the potential risks concealed."" and ""they are",2023-05-15T15:44:51Z
Sensitivity and Robustness of Large Language Models to Prompt Template in Japanese Text Classification Tasks,Yes.,5.,"""a critical issue has been identified within this domain",2023-05-15T15:19:08Z
Natural Language Decomposition and Interpretation of Complex Utterances,Yes.,1.,"""large language models (LLMs) encode knowledge about goals and plans that can help conversational assistants interpret user requests requiring numerous steps to complete.""",2023-05-15T14:35:00Z
Unsupervised Sentence Representation Learning with Frequency-induced Adversarial Tuning and Incomplete Sentence Filtering,Yes.,5.,"""PLMs are sensitive to the frequency information of words from their pre-training corpora, resulting in anisotropic embedding space, where the embeddings of high-frequency words are clustered but those of low-frequency words disperse sparsely. This anisotropic phenomenon results in two problems of similarity bias and information bias, lowering the quality of sentence embeddings.""",2023-05-15T13:59:23Z
Uncovering the Potential of ChatGPT for Discourse Analysis in Dialogue: An Empirical Study,Yes.,5.,"""ChatGPT demonstrates proficiency in identifying topic structures in general-domain conversations yet struggles considerably in specific-domain conversations. We also found that ChatGPT hardly understands rhetorical structures that are more complex than topic structures.""",2023-05-15T07:14:41Z
Text Classification via Large Language Models,,,,2023-05-15T06:24:45Z
C-Eval: A Multi-Level Multi-Discipline Chinese Evaluation Suite for Foundation Models,Yes.,3.,"""Results indicate that only GPT-4 could achieve an average accuracy of over 60%, suggesting that there is still significant room for improvement for current LLMs.""",2023-05-15T03:20:19Z
Semantic Composition in Visually Grounded Language Models,Yes.,5.,"""Although large language models display considerable compositional ability, recent work shows that visually-grounded language models drastically fail to represent compositional structure.""",2023-05-15T03:19:42Z
Large Language Model Guided Tree-of-Thought,Yes.,1.,"""In this paper, we introduce the Tree-of-Thought (ToT) framework, a novel approach aimed at improving the problem-solving capabilities of auto-regressive large language models (LLMs).""",2023-05-15T01:18:23Z
$SmartProbe$: A Virtual Moderator for Market Research Surveys,Yes.,1.,"""In this work, we introduce ${\tt SmartProbe}$, an API which leverages the adaptive capabilities of large language models (LLMs), and incorporates domain knowledge from market research, in order to generate effective probing questions in any market research survey.""",2023-05-14T22:36:08Z
Learning Non-linguistic Skills without Sacrificing Linguistic Proficiency,Yes.,5.,"""non-linguistic skill injection typically comes at a cost for LLMs",2023-05-14T20:57:11Z
Mobile-Env: An Evaluation Platform and Benchmark for LLM-GUI Interaction,Yes.,3.,"""Recently, Large Language Models (LLMs) have exhibited robust reasoning and planning abilities, yet their potential for multi-turn interactions in complex environments remains under-explored.""",2023-05-14T12:31:03Z
Watermarking Text Generated by Black-Box Language Models,Yes.,2.,"""passive detection methods are stuck in domain specificity and limited adversarial robustness"" and ""this method is not applicable in many real-world scenarios where only black-box language models are available.""",2023-05-14T07:37:33Z
ProKnow: Process Knowledge for Safety Constrained and Explainable Question Generation for Mental Health Diagnostic Assistance,Yes.,3.,"""We demonstrate the limitations of using state-of-the-art large-scale language models (LMs) on this dataset.""",2023-05-13T21:31:02Z
Beyond the Safeguards: Exploring the Security Risks of ChatGPT,,,,2023-05-13T21:01:14Z
Investigating Emergent Goal-Like Behaviour in Large Language Models Using Experimental Economics,Yes.,4.,"""Our results provide evidence that LLMs can translate natural language descriptions of altruism and selfishness into appropriate behaviour to some extent, but exhibit limitations in adapting their behavior based on conditioned reciprocity."" and ""The observed pattern of increased cooperation with defectors and decreased cooperation with cooperators highlights potential constraints in the LLM's ability to generalize its knowledge about human behavior in social dilem",2023-05-13T17:23:16Z
Leveraging Large Language Models in Conversational Recommender Systems,,,,2023-05-13T16:40:07Z
CodeT5+: Open Code Large Language Models for Code Understanding and Generation,Yes.,5.,"""existing code LLMs have two main limitations in terms of architecture and pretraining tasks. First, they often adopt a specific architecture (encoder-only or decoder-only) or rely on a unified encoder-decoder network for different downstream tasks. The former paradigm is limited by inflexibility in applications while in the latter, the model is treated as a single system for all tasks, leading",2023-05-13T14:23:07Z
Dual Use Concerns of Generative AI and Large Language Models,Yes.,2.,"""With its demonstrated advantages and drawbacks in biological research, we believe the DURC criteria can be effectively redefined for LLMs, potentially contributing to improved AI governance.""",2023-05-13T10:08:57Z
Improving Small Language Models on PubMedQA via Generative Data Augmentation,Yes.,2.,"""LLMs have made remarkable advancements in the field of natural language processing. However, their increasing size poses challenges in terms of computational cost.""",2023-05-12T23:49:23Z
NL2TL: Transforming Natural Languages to Temporal Logics using Large Language Models,Yes.,1.,"""In this paper, we propose an accurate and generalizable transformation framework of English instructions from NL to TL, exploring the use of Large Language Models (LLMs) at multiple stages.""",2023-05-12T21:22:08Z
Knowledge Authoring for Rules and Actions,No.,1.,"The abstract does not mention language models, LLMs, or any related limitations.",2023-05-12T21:08:35Z
TinyStories: How Small Can Language Models Be and Still Speak Coherent English?,Yes.,5.,"""Language models (LMs) are powerful tools for natural language processing, but they often struggle to produce coherent and fluent text when they are small. Models with around 125M parameters such as GPT-Neo (small) or GPT-2 (small) can rarely generate coherent and consistent English",2023-05-12T20:56:48Z
Text2Cohort: Facilitating Intuitive Access to Biomedical Data with Natural Language Cohort Discovery,Yes.,1.,"""Recently, large language models (LLM) have demonstrated exceptional utility for natural language processing tasks.""",2023-05-12T17:46:06Z
Is ChatGPT Fair for Recommendation? Evaluating Fairness in Large Language Model Recommendation,Yes.,4.,"""it is important to note that LLMs may contain social prejudices, and therefore, the fairness of recommendations made by RecLLM requires further investigation."" and ""we conducted an evaluation of ChatGPT and discovered that it still exhibits unfairness to some sensitive attributes when generating recommendations.""",2023-05-12T16:54:36Z
Generative AI: Implications and Applications for Education,Yes.,3.,"""In a concluding discussion, the paper explores the intrinsic limits of generative AI, bound as it is to language corpora and their textual representation through binary notation.""",2023-05-12T16:52:38Z
LeXFiles and LegalLAMA: Facilitating English Multinational Legal Language Model Development,Yes.,1.,"""In this work, we conduct a detailed analysis on the performance of legal-oriented pre-trained language models (PLMs).""",2023-05-12T14:21:38Z
Calibration-Aware Bayesian Learning,Yes.,3.,"""Deep learning models, including modern systems like large language models, are well known to offer unreliable estimates of the uncertainty of their decisions.""",2023-05-12T14:19:15Z
ArtGPT-4: Towards Artistic-understanding Large Vision-Language Models with Enhanced Adapter,Yes.,3.,"""a grand challenge of exploiting LLMs for multimodal learning is the size of pre-trained LLMs which are always with billions of parameters"" and ""these models remain limited in their understanding of artistic imagery.""",2023-05-12T14:04:30Z
