Title,Talks about LLMs,Rate,Evidence,Published
"Think Big, Generate Quick: LLM-to-SLM for Fast Autoregressive Decoding",Yes.,5.,"""However, their enormous size and reliance on autoregressive decoding increase deployment costs and complicate their use in latency-critical applications.""",2024-02-26T18:59:28Z
MobiLlama: Towards Accurate and Lightweight Fully Transparent GPT,Yes.,5.,"""However, LLMs do not suit well for scenarios that require on-device processing, energy efficiency, low memory footprint, and response efficiency.""",2024-02-26T18:59:03Z
Do Large Language Models Latently Perform Multi-Hop Reasoning?,Yes.,3.,"""However, the utilization is highly contextual, varying across different types of prompts. Also, on average, the evidence for the second hop and the full multi-hop traversal is rather moderate and only substantial for the first hop. Moreover, we find a clear scaling trend with increasing model size for the first hop of reasoning but not for the second hop.""",2024-02-26T18:57:54Z
Eight Methods to Evaluate Robust Unlearning in LLMs,Yes.,4.,"""we first survey techniques and limitations of existing unlearning evaluations"" and ""Overall, our results highlight the importance of comprehensive unlearning evaluation that avoids ad-hoc metrics.""",2024-02-26T18:57:37Z
Mysterious Projections: Multimodal LLMs Gain Domain-Specific Visual Capabilities Without Richer Cross-Modal Projections,Yes.,2.,"""off-the-shelf MLLMs may have limited capabilities on images from domains like dermatology and agriculture, they must be fine-tuned to unlock domain-specific applications.""",2024-02-26T18:56:48Z
A Survey on Data Selection for Language Models,Yes.,2.,"""naively training a model on all available data may not be optimal (or feasible), as the quality of available text data can vary.""",2024-02-26T18:54:35Z
Language Agents as Optimizable Graphs,Yes.,1.,"""Various human-designed prompt engineering techniques have been proposed to improve problem solvers based on Large Language Models (LLMs), yielding many disparate code bases.""",2024-02-26T18:48:27Z
Rainbow Teaming: Open-Ended Generation of Diverse Adversarial Prompts,Yes.,3.,"""Existing methods for identifying adversarial prompts tend to focus on specific domains, lack diversity, or require extensive human annotations.""",2024-02-26T18:47:27Z
A Surprising Failure? Multimodal LLMs and the NLVR Challenge,Yes.,5.,"""Despite the strong performance demonstrated by these models, we observe they perform poorly on NLVR, which was constructed to require compositional and spatial reasoning, and to be robust for semantic and systematic biases.""",2024-02-26T18:37:18Z
OncoGPT: A Medical Conversational Model Tailored with Oncology Domain Expertise on a Large Language Model Meta-AI (LLaMA),Yes.,1.,"""However, there is limited research on LLMs specifically addressing oncology-related queries.""",2024-02-26T18:33:13Z
"If in a Crowdsourced Data Annotation Pipeline, a GPT-4",Yes.,1.,"""Recent studies indicated GPT-4 outperforms online crowd workers in data labeling accuracy.""",2024-02-26T18:08:52Z
Political Compass or Spinning Arrow? Towards More Meaningful Evaluations for Values and Opinions in Large Language Models,Yes.,5.,"""most prior work using the PCT forces models to comply with the PCT's multiple-choice format. We show that models give substantively different answers when not forced; that answers change depending on how models are forced; and that answers lack paraphrase robustness.""",2024-02-26T18:00:49Z
A Comprehensive Evaluation of Quantization Strategies for Large Language Models,Yes.,4.,"""Increasing the number of parameters in large language models (LLMs) usually improves performance in downstream tasks but raises compute and memory costs, making deployment difficult in resource-limited settings."" and ""Despite the memory savings achieved through quantization, it can also slow down the inference speed of LLMs.""",2024-02-26T17:45:36Z
CodeChameleon: Personalized Encryption Framework for Jailbreaking Large Language Models,Yes.,2.,"""Adversarial misuse, particularly through `jailbreaking' that circumvents a model's safety and ethical protocols, poses a significant challenge for Large Language Models (LLMs).""",2024-02-26T16:35:59Z
SelectIT: Selective Instruction Tuning for Large Language Models via Uncertainty-Aware Self-Reflection,Yes.,1.,"""Instruction tuning (IT) is crucial to tailoring large language models (LLMs) towards human-centric interactions.""",2024-02-26T16:21:53Z
Look Before You Leap: Towards Decision-Aware and Generalizable Tool-Usage for Large Language Models,Yes.,3.,"""the former hampers LLMs' flexibility to address diverse user's queries due to constrained tool interactions, while the latter limits the generalizability when engaging with new tools, since tool-usage learning is based on task- and tool-specific datasets.""",2024-02-26T16:11:03Z
HumanEval-XL: A Multilingual Code Generation Benchmark for Cross-lingual Natural Language Generalization,Yes.,2.,"""These benchmarks have overlooked the vast landscape of massively multilingual NL to multilingual code, leaving a critical gap in the evaluation of multilingual LLMs.""",2024-02-26T16:09:00Z
Adaptation of Biomedical and Clinical Pretrained Models to French Long Documents: A Comparative Study,Yes.,5.,"""they are constrained by a limited input sequence length of 512 tokens, which poses challenges when applied to clinical notes.""",2024-02-26T16:05:33Z
StructLM: Towards Building Generalist Models for Structured Knowledge Grounding,Yes.,4.,"""Despite the demonstrated capabilities of large language models (LLMs) on plain text, their proficiency in interpreting and utilizing structured data remains limited. Our investigation reveals a notable deficiency in LLMs' ability to process structured data, e.g., ChatGPT lags behind state-of-the-art (SoTA) model by an average of 35%.""",2024-02-26T15:47:01Z
ESG Sentiment Analysis: comparing human and language model performance including GPT,Yes.,1.,"""Our study seeks to compare human performance with the cutting edge in machine performance in the measurement of ESG related sentiment.""",2024-02-26T15:22:30Z
LangGPT: Rethinking Structured Reusable Prompt Design Framework for LLMs from the Programming Language,Yes.,3.,"""Nevertheless, formulating high-quality prompts to effectively instruct LLMs poses a challenge for non-AI experts.""",2024-02-26T15:05:16Z
Long-Context Language Modeling with Parallel Context Encoding,Yes.,5.,"""the considerable computational cost of transformers, coupled with limited generalization of positional encoding, restricts the size of their context window"" and ""while existing long-context models degenerate with retrieved contexts.""",2024-02-26T14:47:35Z
Multi-Bit Distortion-Free Watermarking for Large Language Models,Yes.,1.,"""Methods for watermarking large language models have been proposed that distinguish AI-generated text from human-generated text by slightly altering the model output distribution, but they also distort the quality of the text, exposing the watermark to adversarial detection.""",2024-02-26T14:01:34Z
Two-stage Generative Question Answering on Temporal Knowledge Graph Using Large Language Models,Yes.,1.,"""Although large language models (LLMs) have made considerable progress in their reasoning ability over structured data, their application to the TKGQA task is a relatively unexplored area.""",2024-02-26T13:47:09Z
Aligning Large Language Models to a Domain-specific Graph Database,Yes.,3.,"""Nevertheless, when it comes to NL2GQL taskson a particular domain, the absence of domain-specific NL-GQL data pairs makes it difficult to establish alignment between LLMs and the graph DB.""",2024-02-26T13:46:51Z
"Retrieval Augmented Generation Systems: Automatic Dataset Creation, Evaluation and Boolean Agent Setup",Yes.,1.,"""Retrieval Augmented Generation (RAG) systems have seen huge popularity in augmenting Large-Language Model (LLM) outputs with domain specific and time sensitive data.""",2024-02-26T12:56:17Z
Integrating Large Language Models with Graphical Session-Based Recommendation,Yes.,3.,"""The structural nature of graphs contrasts with the essence of natural language, posing a significant adaptation gap for LLMs.""",2024-02-26T12:55:51Z
LLM-based Privacy Data Augmentation Guided by Knowledge Distillation with a Distribution Tutor for Medical Text Classification,Yes.,2.,"""Differential privacy (DP) learning methods theoretically bound the protection but are not skilled at generating pseudo text samples with large models.""",2024-02-26T11:52:55Z
LLMArena: Assessing Capabilities of Large Language Models in Dynamic Multi-Agent Environments,Yes.,4.,"""showing that LLMs still have a significant journey ahead in their development towards becoming fully autonomous agents, especially in opponent modeling and team collaboration.""",2024-02-26T11:31:48Z
On Languaging a Simulation Engine,Yes.,1.,"""Depending on its functionalized type, each language model features a distinct processing of chat history to best balance its memory limit and information completeness, thus leveraging the model intelligence to unstructured nature of human request.""",2024-02-26T11:01:54Z
Defending LLMs against Jailbreaking Attacks via Backtranslation,Yes.,4.,"""Although many large language models (LLMs) have been trained to refuse harmful requests, they are still vulnerable to jailbreaking attacks, which rewrite the original prompt to conceal its harmful intent.""",2024-02-26T10:03:33Z
RetrievalQA: Assessing Adaptive Retrieval-Augmented Generation for Short-form Open-Domain Question Answering,Yes.,3.,"""The knowledge necessary to answer the questions is absent from LLMs; therefore, external information must be retrieved to answer correctly.""",2024-02-26T09:59:04Z
"ShieldLM: Empowering LLMs as Aligned, Customizable and Explainable Safety Detectors",Yes.,4.,"""The safety of Large Language Models (LLMs) has gained increasing attention in recent years, but there still lacks a comprehensive approach for detecting safety issues within LLMs' responses in an aligned, customizable and explainable manner.""",2024-02-26T09:43:02Z
Language-Specific Neurons: The Key to Multilingual Capabilities in Large Language Models,Yes.,1.,"""Large language models (LLMs) demonstrate remarkable multilingual capabilities without being pre-trained on specially curated multilingual parallel corpora.""",2024-02-26T09:36:05Z
RoCoIns: Enhancing Robustness of Large Language Models through Code-Style Instructions,Yes.,3.,"""recent studies have raised concerns about the robustness of LLMs when prompted with instructions combining textual adversarial samples.""",2024-02-26T09:30:55Z
DenseMamba: State Space Models with Dense Hidden Connection for Efficient Large Language Models,Yes.,3.,"""Large language models (LLMs) face a daunting challenge due to the excessive computational and memory requirements of the commonly used Transformer architecture.""",2024-02-26T09:21:59Z
Predicting Sustainable Development Goals Using Course Descriptions -- from LLMs to Conventional Foundation Models,,,,2024-02-26T09:19:46Z
HealMe: Harnessing Cognitive Reframing in Large Language Models for Psychotherapy,Yes.,3.,"""Previous LLMs in cognitive reframing mainly converted negative emotions to positive ones, but these approaches have limited efficacy, often not promoting clients' self-discovery of alternative perspectives.""",2024-02-26T09:10:34Z
From RAGs to riches: Using large language models to write documents for clinical trials,Yes.,5.,"""however there are concerns about the quality of their output"" and ""deficiencies remain",2024-02-26T08:59:05Z
MoZIP: A Multilingual Benchmark to Evaluate Large Language Models in Intellectual Property,Yes.,3.,"""Notably, the performance of current LLMs on the MoZIP benchmark has much room for improvement, and even the most powerful ChatGPT does not reach the passing level.""",2024-02-26T08:27:50Z
Immunization against harmful fine-tuning attacks,Yes.,3.,"""However, this focus overlooks another source of misalignment",2024-02-26T08:08:03Z
Improving LLM-based Machine Translation with Systematic Self-Correction,Yes.,4.,"""However, careful evaluations by human reveal that the translations produced by LLMs still contain multiple errors.""",2024-02-26T07:58:12Z
Unraveling Babel: Exploring Multilingual Activation Patterns within Large Language Models,Yes.,1.,"""Recently, large language models (LLMs) have achieved tremendous breakthroughs in the field of language processing, yet their mechanisms in processing multiple languages remain agnostic.""",2024-02-26T07:44:56Z
LLM Inference Unveiled: Survey and Roofline Model Insights,Yes.,3.,"""This framework identifies the bottlenecks when deploying LLMs on hardware devices and provides a clear understanding of practical problems, such as why LLMs are memory-bound, how much memory and computation they need, and how to choose the right hardware.""",2024-02-26T07:33:05Z
Language-guided Skill Learning with Temporal Variational Inference,Yes.,1.,"""The algorithm first utilizes Large Language Models (LLMs) to propose an initial segmentation of the trajectories.""",2024-02-26T07:19:23Z
CodeS: Towards Building Open-source Language Models for Text-to-SQL,,,,2024-02-26T07:00:58Z
Personalized Federated Instruction Tuning via Neural Architecture Search,Yes.,2.,"""The evaluation with multiple LLMs non-IID scenarios demonstrates that compared to the state-of-the-art FIT methods, our approach can achieve up to a 23% decrease in perplexity.""",2024-02-26T06:29:05Z
Data-freeWeight Compress and Denoise for Large Language Models,Yes.,3.,"""Nevertheless, the scalability of model parameters faces constraints due to limitations in GPU memory and computational speed.""",2024-02-26T05:51:47Z
Finer: Investigating and Enhancing Fine-Grained Visual Concept Recognition in Large Vision Language Models,Yes.,5.,"""our work reveals their shortcomings in fine-grained visual categorization (FGVC) across six different benchmark settings"" and ""instruction-tuned LVLMs exhibit modality gap, showing discrepancy when given textual and visual inputs that correspond to the same concept, preventing the image modality from leveraging the rich parametric knowledge within the LLMs.""",2024-02-26T05:43:51Z
Chain-of-Discussion: A Multi-Model Framework for Complex Evidence-Based Question Answering,Yes.,3.,"""open-source Large Language Models (LLMs) can produce coherent answers often with different focuses, but are still sub-optimal in terms of reliable evidence selection and in-depth question analysis.""",2024-02-26T05:31:34Z
"PerLTQA: A Personal Long-Term Memory Dataset for Memory Classification, Retrieval, and Synthesis in Question Answering",Yes.,1.,"""Experimental results demonstrate that BERT-based classification models significantly outperform LLMs such as ChatGLM3 and ChatGPT in the memory classification task.""",2024-02-26T04:09:53Z
From Large Language Models and Optimization to Decision Optimization CoPilot: A Research Manifesto,Yes.,3.,"""We show that a) LLMs already provide substantial novel capabilities relevant to a DOCP, and b) major research challenges remain to be addressed.""",2024-02-26T03:10:11Z
CFRet-DVQA: Coarse-to-Fine Retrieval and Efficient Tuning for Document Visual Question Answering,Yes.,3.,"""the token length limitation imposed on inputs to the model may lead to truncation of segments pertinent to the answer.""",2024-02-26T01:17:50Z
HypoTermQA: Hypothetical Terms Dataset for Benchmarking Hallucination Tendency of LLMs,Yes.,5.,"""Hallucinations pose a significant challenge to the reliability and alignment of Large Language Models (LLMs), limiting their widespread acceptance beyond chatbot applications. Despite ongoing efforts, hallucinations remain a prevalent challenge in LLMs.""",2024-02-25T22:23:37Z
Defending Large Language Models against Jailbreak Attacks via Semantic Smoothing,Yes.,3.,"""Aligned large language models (LLMs) are vulnerable to jailbreaking attacks, which bypass the safeguards of targeted LLMs and fool them into generating objectionable content.""",2024-02-25T20:36:03Z
Attacking LLM Watermarks by Exploiting Their Strengths,Yes.,3.,"""However, existing watermarking schemes remain surprisingly susceptible to attack. In particular, we show that desirable properties shared by existing LLM watermarking systems such as quality preservation, robustness, and public detection APIs can in turn make these systems vulnerable to various attacks.""",2024-02-25T20:24:07Z
How Can LLM Guide RL? A Value-Based Approach,Yes.,3.,"""recent developments in large language models (LLMs) have showcased impressive capabilities in language understanding and generation, yet they fall short in exploration and self-improvement capabilities for planning tasks, lacking the ability to autonomously refine their responses based on feedback.""",2024-02-25T20:07:13Z
DrAttack: Prompt Decomposition and Reconstruction Makes Powerful LLM Jailbreakers,Yes.,5.,"""The safety alignment of Large Language Models (LLMs) is vulnerable to both manual and automated jailbreak attacks,"" and ""current methods for jailbreaking LLMs, which nest entire harmful prompts, are not effective at concealing malicious intent and can be easily identified and rejected by well-aligned L",2024-02-25T17:43:29Z
ChatMusician: Understanding and Generating Music Intrinsically with LLM,Yes.,3.,"""While Large Language Models (LLMs) demonstrate impressive capabilities in text generation, we find that their ability has yet to be generalized to music, humanity's creative language."" and ""but there remains significant territory to be conquered.""",2024-02-25T17:19:41Z
PeriodicLoRA: Breaking the Low-Rank Bottleneck in LoRA Optimization,Yes.,3.,"""Although LoRA fine-tuning is effective, there is still a performance gap compared to full fine-tuning, since its weight update is limited to low-rank matrices.""",2024-02-25T16:43:41Z
What Generative Artificial Intelligence Means for Terminological Definitions,No.,1.,The abstract discusses Generative Artificial Intelligence (GenAI) tools like ChatGPT in the context of terminological definitions but does not specifically mention LLMs or their limitations.,2024-02-25T16:36:51Z
AVI-Talking: Learning Audio-Visual Instructions for Expressive 3D Talking Face Generation,Yes.,1.,"""This system harnesses the robust contextual reasoning and hallucination capability offered by Large Language Models (LLMs) to instruct the realistic synthesis of 3D talking faces.""",2024-02-25T15:51:05Z
FuseChat: Knowledge Fusion of Chat Models,,,,2024-02-25T15:11:58Z
NeSy is alive and well: A LLM-driven symbolic approach for better code comment data generation and classification,Yes.,3.,"""We also show how generating controlled synthetic data using this workflow fixes some of the notable weaknesses of LLM-based generation.""",2024-02-25T13:20:13Z
UrbanGPT: Spatio-Temporal Large Language Models,Yes.,1.,"""Taking inspiration from the remarkable achievements of large language models (LLMs), our objective is to create a spatio-temporal LLM that can exhibit exceptional generalization capabilities across a wide range of downstream urban tasks.""",2024-02-25T12:37:29Z
Citation-Enhanced Generation for LLM-based Chatbots,Yes.,,,2024-02-25T11:24:41Z
Evaluating Robustness of Generative Search Engine on Adversarial Factual Questions,Yes.,4.,"""generated responses from existing large language models (LLMs)-backed generative search engines may not always be accurate"" and ""retrieval-augmented generation exhibits a higher susceptibility to factual errors compared to LLMs without retrieval.""",2024-02-25T11:22:19Z
How Large Language Models Encode Context Knowledge? A Layer-Wise Probing Study,Yes.,3.,"""only limited research exists on the layer-wise capability of LLMs to encode knowledge, which challenges our understanding of their internal mechanisms."" and ""gradually forget the earlier context knowledge retained within the intermediate layers when provided with irrelevant evidence.""",2024-02-25T11:15:42Z
Say More with Less: Understanding Prompt Learning Behaviors through Gist Compression,Yes.,3.,"""Large language models (LLMs) require lengthy prompts as the input context to produce output aligned with user intentions, a process that incurs extra costs during inference.""",2024-02-25T11:07:08Z
LSTP: Language-guided Spatial-Temporal Prompt Learning for Long-form Video-Text Understanding,Yes.,1.,"""Empirical evaluations across two challenging tasks--video question answering and temporal question grounding in videos--using a variety of video-language pretrainings (VLPs) and large language models (LLMs) demonstrate the superior performance, speed, and versatility of our proposed",2024-02-25T10:27:46Z
LLMs with Chain-of-Thought Are Non-Causal Reasoners,Yes.,3.,"""Despite its potential to improve task performance, our analysis reveals a surprising frequency of correct answers following incorrect CoTs and vice versa."" and ""highlight discrepancies between LLM and human reasoning processes.""",2024-02-25T10:13:04Z
Detecting Machine-Generated Texts by Multi-Population Aware Optimization for Maximum Mean Discrepancy,Yes.,3.,"""machine-generated texts (MGTs) may carry critical risks, such as plagiarism issues, misleading information, or hallucination issues.""",2024-02-25T09:44:56Z
EHRNoteQA: A Patient-Specific Question Answering Benchmark for Evaluating Large Language Models in Clinical Settings,Yes.,1.,"""This study introduces EHRNoteQA, a novel patient-specific question answering benchmark tailored for evaluating Large Language Models (LLMs) in clinical environments.""",2024-02-25T09:41:50Z
Text Understanding and Generation Using Transformer Models for Intelligent E-commerce Recommendations,Yes.,3.,"""In addition, the challenges and improvement directions for the future are also discussed, such as how to further improve the generalization ability of the model, the ability to handle large-scale data sets, and technical strategies to protect user privacy.""",2024-02-25T09:19:11Z
Don't Forget Your Reward Values: Language Model Alignment via Value-based Calibration,Yes.,3.,"""recent studies have raised concerns regarding the complexity and instability associated with the Proximal Policy Optimization (PPO) algorithm, proposing a series of order-based calibration methods as viable alternatives.""",2024-02-25T08:45:10Z
GraphWiz: An Instruction-Following Language Model for Graph Problems,Yes.,2.,"""Large language models (LLMs) have achieved impressive success across several fields, but their proficiency in understanding and resolving complex graph problems is less explored."" and ""highlighting the potential for overfitting with increased data.""",2024-02-25T08:41:32Z
LoRA Meets Dropout under a Unified Framework,Yes.,2.,"""a possible contradiction arises from negligible trainable parameters of LoRA and the effectiveness of previous dropout methods, which has been largely overlooked.""",2024-02-25T07:09:10Z
From Noise to Clarity: Unraveling the Adversarial Suffix of Large Language Model Attacks via Translation of Text Embeddings,,,,2024-02-25T06:46:27Z
Likelihood-based Mitigation of Evaluation Bias in Large Language Models,Yes.,4.,"""However, the likelihood, a measure of LLM's plausibility for a sentence, can vary due to superficial differences in sentences, such as word order and sentence structure. It is therefore possible that there might be a likelihood bias if LLMs are used for evaluation",2024-02-25T04:52:02Z
Cognitive Bias in High-Stakes Decision-Making with LLMs,Yes.,4.,"""LLMs can inherit both societal biases against protected groups, as well as be subject to cognitive bias. Such human-like bias can impede fair and explainable decisions made with LLM assistance.""",2024-02-25T02:35:56Z
Sustainable Supercomputing for AI: GPU Power Capping at HPC Scale,Yes.,2.,"""Recent large language models require considerable resources to train and deploy, resulting in significant energy usage, potential carbon emissions, and massive demand for GPUs and other hardware accelerators.""",2024-02-25T02:22:34Z
GreenLLaMA: A Framework for Detoxification with Explanations,Yes.,2.,"""Notably, prior works restrict the task of developing detoxification models to only a seen subset of platforms, leaving the question of how the models would perform on unseen platforms unexplored. Additionally, these works do not address non-detoxifiability, a phenomenon whereby the toxic text cannot be detoxified",2024-02-25T01:56:47Z
Bootstrapping Cognitive Agents with a Large Language Model,Yes.,3.,"""Large language models contain noisy general knowledge of the world, yet are hard to train or fine-tune.""",2024-02-25T01:40:30Z
LDB: A Large Language Model Debugger via Verifying Runtime Execution Step-by-step,Yes.,3.,"""However, these works consider the generated programs as an indivisible entity, which falls short for LLMs in debugging the programs, especially when the programs contain complex logic flows and data operations.""",2024-02-25T00:56:27Z
Rethinking Software Engineering in the Foundation Model Era: A Curated Catalogue of Challenges in the Development of Trustworthy FMware,Yes.,5.,"""The unique properties of FMware (e.g., prompts, agents, and the need for orchestration), coupled with the intrinsic limitations of FMs (e.g., hallucination) lead to a completely new set of software engineering challenges.""",2024-02-25T00:53:16Z
Generalization or Memorization: Data Contamination and Trustworthy Evaluation for Large Language Models,Yes.,5.,"""Considering the vast size and wide-ranging sources of LLMs' training data, it could explicitly or implicitly include test data, leading to LLMs being more susceptible to data contamination."" and ""detecting and mitigating data contamination for LLMs faces significant challenges.""",2024-02-24T23:54:41Z
Evaluating Prompting Strategies for Grammatical Error Correction Based on Language Proficiency,Yes.,4.,"""this paper attempts to reduce overcorrection by examining the interaction between LLM's performance and L2 language proficiency"" and ""Fine-tuned LLMs, and even few-shot prompting with writing examples of English learners, actually tend to exhibit decreased recall measures.""",2024-02-24T23:17:56Z
QuaCer-C: Quantitative Certification of Knowledge Comprehension in LLMs,Yes.,2.,"""However, traditional studies do not provide formal guarantees on the performance of LLMs.""",2024-02-24T23:16:57Z
Enforcing Temporal Constraints on Generative Agent Behavior with Reactive Synthesis,Yes.,5.,"""The stateful, long-term horizon and quantitative reasoning required for coherent agent behavior does not fit well into the LLM paradigm.""",2024-02-24T21:36:26Z
PRP: Propagating Universal Perturbations to Attack Large Language Model Guard-Rails,Yes.,5.,"""Unfortunately, recent work has shown that such models are susceptible to automated jailbreak attacks that induce them to generate harmful content."" and ""Our work suggests that further advances are required on defenses and Guard Models before they can be considered effective.""",2024-02-24T21:27:13Z
Multimodal Instruction Tuning with Conditional Mixture of LoRA,Yes.,3.,"""However, applying LoRA in multimodal instruction tuning presents the challenge of task interference, which leads to performance degradation, especially when dealing with a broad array of multimodal tasks.""",2024-02-24T20:15:31Z
SemEval-2024 Task 8: Weighted Layer Averaging RoBERTa for Black-Box Machine-Generated Text Detection,Yes.,1.,"""Detection of machine-generated text is becoming an increasingly important task, with the advent of large language models (LLMs).""",2024-02-24T17:44:56Z
SportQA: A Benchmark for Sports Understanding in Large Language Models,Yes.,3.,"""Our results reveal that while LLMs exhibit competent performance in basic sports knowledge, they struggle with more complex, scenario-based sports reasoning, lagging behind human expertise.""",2024-02-24T17:12:10Z
MATHWELL: Generating Educational Math Word Problems at Scale,Yes.,1.,"""We suggest that language models can support K-8 math education by automatically generating problems at scale.""",2024-02-24T17:08:45Z
NaVid: Video-based VLM Plans the Next Step for Vision-and-Language Navigation,Yes.,1.,"""we propose NaVid, a video-based large vision language model (VLM), to mitigate such a generalization gap.""",2024-02-24T16:39:16Z
Prompt Perturbation Consistency Learning for Robust Language Models,Yes.,5.,"""their performance on sequence labeling tasks such as intent classification and slot filling (IC-SF), which is a central component in personal assistant systems, lags significantly behind discriminative models. Furthermore, there is a lack of substantive research on the robustness of LLMs to various perturbations in the input prompts.""",2024-02-24T15:00:58Z
Linguistic Intelligence in Large Language Models for Telecommunications,Yes.,2.,"""We also observe that no single LLM consistently outperforms others, and the performance of different LLMs can fluctuate. Although their performance lags behind fine-tuned models, our findings underscore the potential of LLMs as a valuable resource for understanding various aspects of this field that lack large annotated data.""",2024-02-24T14:01:07Z
PRoLoRA: Partial Rotation Empowers More Parameter-Efficient LoRA,Yes.,1.,"""With the rapid scaling of large language models (LLMs), serving numerous LoRAs concurrently has become increasingly impractical, leading to unaffordable costs and necessitating more parameter-efficient finetuning methods.""",2024-02-24T13:39:05Z
Measuring Bargaining Abilities of LLMs: A Benchmark and A Buyer-Enhancement Method,Yes.,3.,"""We find that playing a Buyer is much harder than a Seller, and increasing model size can not effectively improve the Buyer's performance.""",2024-02-24T13:36:58Z
OAG-Bench: A Human-Curated Benchmark for Academic Graph Mining,Yes.,3.,"""Extensive experiments reveal that even advanced algorithms like large language models (LLMs) encounter difficulties in addressing key challenges in certain tasks, such as paper source tracing and scholar profiling.""",2024-02-24T13:15:54Z
Empowering Large Language Model Agents through Action Learning,Yes.,5.,"""Large Language Model (LLM) Agents have recently garnered increasing interest yet they are limited in their ability to learn from trial and error, a key element of intelligent behavior.""",2024-02-24T13:13:04Z
Enhancing Cloud-Based Large Language Model Processing with Elasticsearch and Transformer Models,Yes.,2.,"""LLMs promise to revolutionize society, yet training these foundational models poses immense challenges.""",2024-02-24T12:31:22Z
"From COBIT to ISO 42001: Evaluating Cybersecurity Frameworks for Opportunities, Risks, and Regulatory Compliance in Commercializing Large Language Models",Yes.,4.,"""Our analysis, with both LLMs and human experts in the loop, uncovered potential for LLM integration together with inadequacies in LLM risk oversight of those frameworks."" and ""our findings suggested that all evaluated frameworks would benefit from enhancements to more effectively and more comprehensively address the multifaceted risks associated with LLMs.""",2024-02-24T09:06:25Z
Look Before You Leap: Problem Elaboration Prompting Improves Mathematical Reasoning in Large Language Models,Yes.,4.,"""Large language models (LLMs) still grapple with complex tasks like mathematical reasoning.""",2024-02-24T08:40:30Z
Stepwise Self-Consistent Mathematical Reasoning with Large Language Models,Yes.,4.,"""Using Large Language Models for complex mathematical reasoning is difficult, primarily due to the complexity of multi-step reasoning. The main challenges of this process include (1) selecting critical intermediate results to advance the procedure, and (2) limited exploration of potential solutions.""",2024-02-24T08:22:39Z
Increasing SAM Zero-Shot Performance on Multimodal Medical Images Using GPT-4 Generated Descriptive Prompts Without Human Annotation,Yes.,1.,"""TV-SAM incorporates and integrates large language model GPT-4, Vision Language Model GLIP, and Segment Anything Model (SAM), to autonomously generate descriptive text prompts and visual bounding box prompts from medical images.""",2024-02-24T08:10:54Z
Chimera: A Lossless Decoding Method for Accelerating Large Language Models Inference by Fusing all Tokens,Yes.,3.,"""their widespread application is hindered by the resource-intensive decoding process"" and ""the accuracy of these decoding heads falls short of the auto-regressive decoding approach.""",2024-02-24T08:10:39Z
HD-Eval: Aligning Large Language Model Evaluators Through Hierarchical Criteria Decomposition,Yes.,4.,"""the alignment and coverage of LLM-based evaluations are often limited by the scope and potential bias of the evaluation prompts and criteria.""",2024-02-24T08:01:32Z
Sparse MeZO: Less Parameters for Better Performance in Zeroth-Order LLM Fine-Tuning,Yes.,3.,"""However, the quality of gradient estimates in zeroth order optimization often depends on the data dimensionality, potentially explaining why MeZO still exhibits significant performance drops compared to standard fine-tuning across various tasks.""",2024-02-24T07:22:04Z
MemeCraft: Contextual and Stance-Driven Multimodal Meme Generation,Yes.,1.,"""we introduce MemeCraft, an innovative meme generator that leverages large language models (LLMs) and visual language models (VLMs) to produce memes advocating specific social movements.""",2024-02-24T06:14:34Z
How Do Humans Write Code? Large Models Do It the Same Way Too,Yes.,3.,"""Large Language Models (LLMs) often make errors when performing numerical calculations"" and ""we observe that when LLMs solve mathematical problems using code, they tend to generate more incorrect reasoning than when using natural language.""",2024-02-24T05:40:01Z
LLMs Can Defend Themselves Against Jailbreaking in a Practical Manner: A Vision Paper,Yes.,2.,"""the defensive side has been relatively less explored.""",2024-02-24T05:34:43Z
Hal-Eval: A Universal and Fine-grained Hallucination Evaluation Framework for Large Vision Language Models,Yes.,3.,"""Large Vision Language Models exhibit remarkable capabilities but struggle with hallucinations inconsistencies between images and their descriptions.""",2024-02-24T05:14:52Z
Making Pre-trained Language Models Better Continual Few-Shot Relation Extractors,Yes.,3.,"""The primary challenges are catastrophic forgetting and overfitting.""",2024-02-24T04:32:44Z
Foot In The Door: Understanding Large Language Model Jailbreaking via Cognitive Psychology,Yes.,5.,"""Previous studies have shown the weakness of current LLMs when confronted with such jailbreaking attacks.""",2024-02-24T02:27:55Z
Leveraging ChatGPT in Pharmacovigilance Event Extraction: An Empirical Study,Yes.,4.,"""The findings demonstrate that while ChatGPT demonstrates reasonable performance with appropriate demonstration selection strategies, it still falls short compared to fully fine-tuned small models. Additionally, we explore the potential of leveraging ChatGPT for data augmentation. However, our investigation reveals that the inclusion of synthesized data into fine-tuning may lead to a decrease in performance, possibly attributed to noise in the ChatGPT-generated labels",2024-02-24T00:38:29Z
Exploring Failure Cases in Multimodal Reasoning About Physical Dynamics,Yes.,5.,"""demonstrate examples of where, in a zero-shot setting, both text and multimodal LLMs display atomic world knowledge about various objects but fail to compose this knowledge in correct solutions for an object manipulation and placement task.""",2024-02-24T00:01:01Z
On Trojan Signatures in Large Language Models of Code,Yes.,3.,"""Our results suggest that trojan signatures could not generalize to LLMs of code.""",2024-02-23T22:48:29Z
